"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"16",30.1853504180908,100.647270202637,15.9234323501587,5.41931962966919,32.0886688232422,10.8813676834106,61.7599983215332,35.5361671447754,28.0760555267334,31.8849067687988,41.0856857299805,5.3448691368103,24.3512344360352,13.0490407943726,12.1135091781616,10.0458946228027,9.66699504852295,1.72135365009308,10.7893915176392,24.0032062530518,34.7157135009766,9.78762912750244,321.004272460938,732.778442382812,11.0745811462402,11.4998826980591,17.087516784668,19.8777561187744,13.1220254898071,44.2744522094727
"17",30.1853504180908,100.58763885498,15.9304885864258,5.36870861053467,32.5038757324219,10.9174356460571,61.5999984741211,35.6404342651367,28.0760555267334,31.8443222045898,41.254955291748,5.38607740402222,24.6803817749023,12.9897909164429,12.0768241882324,9.99797058105469,9.64283657073975,1.72947931289673,10.7361574172974,23.8410091400146,34.7040100097656,9.58062362670898,322.279754638672,737.460632324219,11.2707996368408,11.4676904678345,17.3156147003174,19.8837451934814,13.0910196304321,44.5089645385742
"18",30.5377616882324,100.498023986816,16.2976856231689,5.32004261016846,32.6442337036133,11.0233821868896,61.6800003051758,35.7910461425781,28.4519519805908,31.9998931884766,41.4189453125,5.39656591415405,25.1192493438721,13.2136344909668,12.1360845565796,9.8847074508667,10.0154285430908,1.74121570587158,10.8840398788452,24.2667465209961,34.891300201416,9.83719730377197,324.6962890625,737.091125488281,11.3155565261841,11.6930227279663,17.4891757965088,19.9315967559814,13.1065244674683,44.8384208679199
"19",30.4904232025146,99.9567260742188,16.1564502716064,5.31225776672363,32.6617698669434,10.9287080764771,61.3199996948242,35.4377098083496,28.6374778747559,32.155460357666,40.8317718505859,5.41079998016357,25.0339241027832,12.9634456634521,12.0965795516968,9.86727905273438,9.9611349105835,1.7929767370224,10.7953052520752,24.6357192993164,35.1312828063965,9.61269283294678,323.353607177734,731.54638671875,11.2707996368408,11.5320720672607,17.4792442321777,19.8628063201904,13.0352029800415,44.9501190185547
"20",30.5587940216064,99.716194152832,15.8881320953369,5.32782745361328,32.5915946960449,10.8069744110107,61.4199981689453,35.5188102722168,28.6618881225586,32.0675277709961,40.7841720581055,5.33812761306763,24.9120121002197,12.9107799530029,12.0627202987671,9.8629264831543,10.083423614502,1.7704062461853,10.6474323272705,24.8384552001953,34.8210754394531,9.52231407165527,320.467102050781,730.19091796875,11.3017911911011,11.9907760620117,17.325532913208,19.5936183929443,13.0073089599609,44.8942489624023
"21",30.9374961853027,99.8665237426758,16.1140842437744,5.32004261016846,32.74365234375,10.8362817764282,60.8600006103516,34.875846862793,29.1354312896729,32.1013450622559,40.8106117248535,5.40630292892456,25.2960186004639,12.9041938781738,12.0852937698364,10.0241088867188,10.0674829483032,1.77522134780884,10.8130550384521,25.1790313720703,34.8327827453613,9.47274780273438,324.226379394531,729.451721191406,11.2845726013184,11.8056898117065,17.3652000427246,19.6953163146973,13.0321035385132,45.0506019592285
"22",31.3740501403809,98.8742065429688,16.1423301696777,5.32393646240234,32.6033020019531,10.7370929718018,60.8600006103516,34.4935493469238,29.3404712677002,31.9931221008301,40.5355339050293,5.43177938461304,24.893726348877,12.7066764831543,11.9949922561646,9.93262577056885,10.0201616287231,1.72827506065369,10.6770029067993,25.4425888061523,34.5986557006836,9.31239032745361,320.601470947266,723.660278320312,11.1675271987915,11.6688785552979,17.211483001709,19.4829616546631,12.9111766815186,44.9501190185547
"23",32.1472244262695,99.0245132446289,16.354175567627,5.33561754226685,32.614990234375,10.8024673461914,61.4599990844727,34.3081893920898,29.9555931091309,32.229866027832,40.4985160827637,5.47298669815063,25.1558208465576,12.7593507766724,11.9696035385132,9.97619438171387,10.114556312561,1.68584322929382,11.0378351211548,26.0061740875244,34.4815788269043,9.21034145355225,321.20556640625,722.9208984375,11.2260503768921,11.7332611083984,17.4048671722412,19.8149509429932,13.081714630127,45.3409690856934
"24",32.8046760559082,100.04695892334,16.5730762481689,5.39206600189209,33.3284645080566,10.9805536270142,61.2999992370605,34.6904716491699,30.4877376556396,32.8724403381348,41.0433616638184,5.53591775894165,26.0152797698975,13.1082944869995,12.150185585022,10.124306678772,10.4059553146362,1.77461957931519,11.4282388687134,26.7481536865234,34.8269424438477,9.33863258361816,327.985504150391,730.313903808594,11.4635877609253,11.862021446228,17.7966022491455,20.1589107513428,13.3018665313721,46.2176513671875
"25",32.268196105957,99.1147918701172,16.4530353546143,5.42905378341675,32.5155830383301,10.8588256835938,60.8600006103516,34.7078590393066,30.2973518371582,32.5342292785645,40.6360473632812,5.50145673751831,25.600793838501,12.8581047058105,12.1389036178589,10.2245016098022,10.4438133239746,1.72345983982086,11.2389507293701,26.5697593688965,35.1430168151855,9.23658657073975,323.890747070312,727.603393554688,11.5289916992188,11.6608352661133,18.0643672943115,20.0631980895996,13.5220136642456,45.9719276428223
"26",32.6889724731445,100.227348327637,16.7354869842529,5.43683767318726,32.9249534606934,10.7235641479492,61,34.8410835266113,30.6341896057129,33.0144729614258,41.2708168029785,5.54940128326416,26.3443546295166,13.1675472259521,12.2376670837402,10.2724237442017,10.5401992797852,1.74392402172089,11.4519004821777,27.0928058624268,35.2776184082031,9.47857570648193,328.723907470703,734.0107421875,11.5496482849121,11.9183578491211,18.158576965332,20.1708755493164,13.5127124786377,46.3069686889648
"27",32.8993492126465,100.167282104492,16.4883403778076,5.43099975585938,32.708568572998,10.5995807647705,59.7999992370605,34.7773628234863,31.185848236084,33.055061340332,41.1385688781738,5.49396181106567,26.0616836547852,12.9041938781738,12.1389036178589,10.3159894943237,10.496862411499,1.71533465385437,11.0910692214966,27.3968944549561,35.2776184082031,9.55438327789307,328.992370605469,731.176635742188,11.4601430892944,11.7252149581909,18.1932964324951,20.0033836364746,13.5220136642456,46.0500907897949
"28",33.3832588195801,100.738594055176,16.5801391601562,5.47073268890381,33.0126647949219,10.5319519042969,60.1300010681152,35.0554008483887,31.234655380249,33.1835556030273,41.3078498840332,5.82586336135864,26.0862598419189,12.9239435195923,12.2263803482056,10.3159894943237,10.5399494171143,1.67832064628601,11.150221824646,27.3968944549561,35.3302917480469,9.65059757232666,330.737731933594,732.655151367188,11.5071897506714,11.6688785552979,18.1784210205078,20.1888122558594,13.5747241973877,45.7653350830078
"29",33.0518951416016,100.137168884277,16.4530353546143,5.48655700683594,33.0419120788574,10.3696441650391,60.0999984741211,35.1133308410645,31.0882053375244,33.0077095031738,40.4244613647461,5.82885885238647,26.0616836547852,12.7659368515015,12.1840467453003,10.3159894943237,10.4717073440552,1.6671849489212,10.9786787033081,27.242826461792,35.3888244628906,9.57770824432373,329.462280273438,726.617492675781,11.3991546630859,11.8942136764526,18.3321380615234,20.3712673187256,13.5809202194214,45.2795524597168
"30",33.1570930480957,100.588256835938,16.5942535400391,5.41535139083862,33.3226165771484,10.4102258682251,60.6800003051758,35.3044700622559,31.3762493133545,33.2376747131348,40.5567245483398,5.79439449310303,26.1661415100098,12.4894161224365,12.3110256195068,10.3987627029419,10.4156684875488,1.65514850616455,10.7539043426514,27.3036460876465,35.6756362915039,9.30947208404541,331.207611083984,735.6123046875,11.4932470321655,11.7413101196289,18.2577571868896,20.4370670318604,13.5344200134277,45.4414672851562
"31",33.6514854431152,100.016899108887,16.3118000030518,5.3876633644104,33.4805335998535,10.3989515304565,60.5800018310547,35.2002029418945,31.8790817260742,33.244441986084,40.4509239196777,5.84009599685669,26.3443546295166,12.3050737380981,12.3618183135986,10.2332181930542,10.574070930481,1.67470860481262,11.0437469482422,27.5347518920898,36.0502471923828,9.48732566833496,332.952880859375,732.655151367188,11.392183303833,11.7010688781738,18.4809036254883,20.5925903320312,13.816575050354,45.5922470092773
"32",33.6462364196777,99.4154205322266,15.9869785308838,5.37184047698975,33.1062393188477,10.178032875061,60.2900009155273,35.1133308410645,31.6691722869873,32.8521499633789,39.9272308349609,5.79065084457397,25.9633541107178,12.0219707489014,12.2940979003906,10.0981721878052,10.3920078277588,1.59375715255737,10.5764427185059,27.5509757995605,35.7634391784668,9.23366737365723,327.784149169922,726.494262695312,11.2562780380249,11.4435529708862,18.1982593536377,20.3622913360596,13.76819896698,45.0561943054199
"33",33.6988296508789,98.2426681518555,15.7186470031738,5.25317192077637,33.0652923583984,9.95485973358154,59.9799995422363,34.9106101989746,31.7033367156982,32.453067779541,39.2712898254395,5.74719715118408,25.4348812103271,11.8639602661133,12.1614770889282,9.96312618255615,10.1822996139526,1.57238972187042,10.4818019866943,27.1982288360596,36.3311996459961,9.10246849060059,321.339874267578,719.101257324219,11.0611181259155,11.3469820022583,18.3172607421875,20.3353691101074,13.73073387146,44.2967872619629
"34",34.1353874206543,96.5586776733398,15.7398328781128,5.25712490081787,32.5506591796875,9.70463562011719,59.9000015258789,35.0206527709961,32.4063415527344,32.6762619018555,38.9168701171875,5.79814052581787,25.1276092529297,11.8112869262695,12.0345001220703,9.76708126068115,10.0495519638062,1.52484261989594,10.5764427185059,27.3482456207275,36.1731643676758,8.96834564208984,319.393157958984,711.7080078125,11.0193033218384,11.4998826980591,17.9255352020264,20.2695751190186,13.7369861602783,43.8724021911621
"35",33.6620216369629,97.3104782104492,15.8739957809448,5.29074716567993,32.6442337036133,9.69787502288818,60.1399993896484,35.2813148498535,31.6691722869873,32.615406036377,38.9856414794922,5.76517486572266,25.0292892456055,11.8310384750366,12.0486078262329,9.76273155212402,10.1588869094849,1.57600164413452,10.5527839660645,26.4156818389893,36.4541282653809,9.09663581848145,311.472076416016,714.911743164062,11.0053606033325,11.6045007705688,18.0346183776855,20.5028667449951,13.8836822509766,43.8779754638672
"36",33.982852935791,97.6111831665039,16.057596206665,5.33821821212769,32.6383857727051,9.73169040679932,60.2599983215332,35.1017417907715,32.0011405944824,32.7642021179199,39.2818641662598,5.80938148498535,25.0170001983643,11.7717838287354,12.2884531021118,9.83678817749023,10.0383434295654,1.59195148944855,10.7716445922852,26.5251541137695,36.9984741210938,9.02374458312988,312.479095458984,719.347778320312,11.0053606033325,11.8459272384644,18.1932964324951,20.4131412506104,13.9523525238037,44.095775604248
"37",34.0091552734375,98.8742065429688,16.5236415863037,5.43315362930298,33.3087959289551,9.96387577056885,60.5999984741211,35.5130004882812,32.215934753418,33.7855491638184,40.2393188476562,5.80338478088379,26.4549598693848,11.8507890701294,12.3646392822266,10.1504487991333,9.93747425079346,1.62806355953217,10.937273979187,26.7157135009766,36.6823921203613,9.40277671813965,317.177947998047,731.176635742188,11.2632417678833,12.127589225769,18.5056896209717,21.1847953796387,14.4455308914185,44.9221839904785
"38",33.7935218811035,97.6713180541992,16.1352691650391,5.39952993392944,33.2911682128906,9.98416614532471,60.5400009155273,35.5477447509766,31.8888549804688,33.5826301574707,39.9272308349609,5.92550849914551,26.4119434356689,11.7717838287354,12.3702831268311,10.3290634155273,9.64159202575684,1.82066214084625,10.1150550842285,26.1237411499023,36.5711936950684,9.27157020568848,316.238098144531,733.271423339844,11.2388496398926,12.1678237915039,18.4957809448242,21.1728324890137,14.4236783981323,44.095775604248
"39",33.6251907348633,96.9797058105469,16.8555316925049,5.40744161605835,32.9735870361328,9.85567569732666,60.1300010681152,35.7562828063965,31.4641227722168,33.9140510559082,39.599250793457,5.9689621925354,26.5164203643799,11.4952716827393,12.3872098922729,10.3813381195068,9.71606159210205,1.82728230953217,10.1446332931519,25.7993869781494,36.7350807189941,8.89837741851807,315.029876708984,728.958618164062,11.1064262390137,12.1678237915039,18.5255241394043,21.2924766540527,14.6203126907349,43.9617652893066
"40",34.3773307800293,98.0923080444336,16.9473266601562,5.49446582794189,33.4617004394531,10.0157270431519,60.5999984741211,35.9010848999023,32.3526268005371,34.2049140930176,40.1969909667969,5.95547771453857,27.1616668701172,11.8178787231445,12.4154262542725,10.7995471954346,9.73573589324951,1.84834885597229,10.3398370742798,26.6711273193359,37.0804176330566,9.0587329864502,318.587615966797,737.337524414062,11.3573379516602,12.0551624298096,19.3139476776123,21.1967620849609,14.8450613021851,44.6708946228027
"41",34.5772094726562,98.3328552246094,17.1026859283447,5.7258768081665,33.4499435424805,10.0698308944702,60.5,35.912670135498,32.6845970153809,34.3672637939453,40.1441040039062,5.99743318557739,27.4259128570557,11.8968772888184,12.4859743118286,10.8736114501953,9.69738101959229,1.86369621753693,10.3753290176392,27.3482456207275,36.7116584777832,9.13453769683838,318.520446777344,738.569946289062,11.4758253097534,12.0149240493774,19.4726295471191,21.1459217071533,15.0073728561401,40.0921287536621
"42",35.0295295715332,98.2727508544922,17.2086048126221,5.83465909957886,33.3264427185059,9.84440040588379,60.7000007629395,35.9416275024414,32.9531097412109,34.4889984130859,40.112361907959,5.977952003479,27.4381923675537,11.8112869262695,12.542407989502,10.9389543533325,9.60124397277832,1.92207753658295,10.3516674041748,27.8145294189453,37.2443199157715,9.25699234008789,319.057434082031,742.143005371094,11.6500682830811,12.0873470306396,19.9238624572754,21.1937637329102,14.7014713287354,37.8753471374512
"43",34.9611473083496,98.1825561523438,16.8555316925049,5.87025928497314,33.1911849975586,9.81284141540527,60.9000015258789,36.2370529174805,33.0654029846191,34.50927734375,40.2816276550293,5.98394727706909,27.4689254760742,11.646692276001,12.5029077529907,11.1742115020752,9.52403545379639,1.90793395042419,10.3339185714722,27.7207736968994,36.577033996582,9.38527965545654,317.580657958984,744.23779296875,11.6117372512817,11.9666385650635,20.3205604553223,20.9574851989746,14.7389345169067,38.2215347290039
"44",35.239917755127,99.2951736450195,17.1238613128662,5.94541454315186,33.4087753295898,10.0224876403809,60.8600006103516,36.4455718994141,32.2452392578125,34.9421768188477,40.7100944519043,6.04538297653198,27.9482440948486,11.9034633636475,12.5621547698975,11.3745985031128,9.6664981842041,1.97383832931519,10.7539043426514,27.6963043212891,36.9516372680664,9.36195373535156,324.427703857422,750.398986816406,11.7546157836914,12.127589225769,20.3899822235107,21.6573696136475,14.9262142181396,39.0926055908203
"45",35.6291389465332,98.3028411865234,16.989688873291,5.93157196044922,33.0500373840332,10.0315036773682,60.939998626709,36.2312507629395,32.1134185791016,34.854248046875,40.9481391906738,5.99143886566162,28.0342845916748,11.7717838287354,12.5565118789673,11.3223237991333,9.62864017486572,2.04516124725342,10.6474323272705,27.9775676727295,37.0979881286621,9.30364322662354,324.293395996094,747.564758300781,11.7859840393066,12.0471143722534,19.9684982299805,21.6364269256592,14.9106044769287,38.4783935546875
"46",35.8605690002441,97.9119110107422,16.9402732849121,5.88607931137085,32.8912658691406,9.93907833099365,60.9099998474121,36.306568145752,32.3428649902344,34.854248046875,40.2763442993164,5.98020076751709,27.9666881561279,11.5084342956543,12.5029077529907,11.3223237991333,9.3524341583252,2.02168869972229,10.4463119506836,27.989782333374,36.9750747680664,9.23366737365723,325.635986328125,743.621826171875,11.594310760498,11.8539667129517,20.2412185668945,21.696252822876,14.8294477462769,38.4225578308105
"47",36.0183486938477,98.0321807861328,17.1591739654541,6.04826545715332,34.279125213623,10.0022010803223,60.8199996948242,36.5787925720215,32.2061767578125,35.1450729370117,40.3715705871582,5.99368762969971,27.9544010162354,11.5084342956543,12.5029077529907,11.1567792892456,9.14621353149414,2.05118012428284,10.4049053192139,28.1365337371826,36.9926414489746,9.47566223144531,327.045745849609,742.759094238281,11.6849174499512,11.9183578491211,20.3453521728516,21.822847366333,14.7170810699463,38.0205268859863
"48",35.9605026245117,98.4230651855469,17.0956230163574,6.11155605316162,34.9613075256348,10.0833511352539,60.8400001525879,36.5382537841797,31.9767322540283,35.1518516540527,40.3768539428711,6.00642204284668,28.0588684082031,11.5611038208008,12.4210720062256,11.1132135391235,9.34944438934326,2.09421324729919,10.3097162246704,28.0346393585205,36.7819175720215,9.5019006729126,328.673187255859,738.939147949219,11.6709775924683,11.8861646652222,20.6230411529541,21.8981971740723,14.7389345169067,38.3052940368652
"49",36.1287956237793,98.6336288452148,17.1521129608154,6.12540292739868,34.9613075256348,10.114914894104,61,36.7989044189453,32.0548439025879,35.3885841369629,40.1546859741211,5.98619508743286,27.7270164489746,11.3504238128662,12.3731050491333,11.3179655075073,9.31109142303467,2.05539321899414,10.4049024581909,27.9286460876465,36.9750747680664,9.45816421508789,328.876617431641,740.171752929688,11.7685565948486,11.7654514312744,20.5040321350098,22.0036926269531,14.7451686859131,37.8251075744629
"50",36.4128265380859,98.3028411865234,17.1026859283447,6.08980083465576,34.9319114685059,10.1036434173584,61.7000007629395,36.648307800293,32.6260261535645,35.2803649902344,39.948371887207,5.92625856399536,27.8191986083984,11.4623470306396,12.3053865432739,11.3484630584717,9.41320419311523,2.02259016036987,10.3037691116333,27.5577182769775,36.9692192077637,9.54563903808594,327.045745849609,736.9677734375,11.6047620773315,11.7654514312744,20.2511348724365,21.8168087005615,14.7763872146606,37.1382675170898
"51",36.4338607788086,97.2503280639648,17.1874179840088,6.07397985458374,35.1200828552246,10.0224876403809,61.9000015258789,36.8162956237793,32.8066558837891,35.2127418518066,40.0068016052246,6.01616191864014,27.6471366882324,11.3833465576172,12.3618183135986,11.3963794708252,9.48916816711426,1.94946241378784,10.3275632858276,27.5658931732178,37.2384567260742,9.58937168121338,327.588073730469,735.365966796875,11.6884078979492,11.9103088378906,20.3205604553223,21.5425243377686,14.8793897628784,36.9596061706543
"52",36.4443855285645,97.0699157714844,17.2580337524414,5.98101949691772,35.0142288208008,9.89625072479248,61.9000015258789,36.6772651672363,32.9433555603027,34.8610076904297,40.0386657714844,6.00567483901978,27.2538394927979,13.0226993560791,12.3448886871338,11.4975080490112,9.38804912567139,1.9136518239975,10.3513622283936,28.0835227966309,36.7819175720215,9.63893222808838,324.333190917969,720.702941894531,11.7894678115845,12.0310192108154,20.5585765838623,21.0180587768555,14.7701396942139,36.8088150024414
"53",36.6398811340332,98.2426681518555,17.2721557617188,5.9770622253418,35.4376449584961,10.119423866272,62.060001373291,36.8104820251465,32.8798866271973,34.8474807739258,40.2245407104492,6.03564310073853,27.0694808959961,12.8778553009033,12.3872098922729,11.418363571167,9.31980609893799,1.92809629440308,10.5595788955688,27.7574558258057,36.9926414489746,9.62435531616211,325.282562255859,743.252136230469,11.8277978897095,12.175874710083,20.4941101074219,20.9336452484131,14.8949947357178,37.1215171813965
"54",36.8459701538086,97.7314987182617,17.2509689331055,5.9770622253418,35.4376449584961,10.0743350982666,62.0400009155273,36.7641448974609,33.1239738464355,34.766300201416,40.0864601135254,6.05661725997925,26.9957389831543,12.8646945953369,12.347710609436,11.3524150848389,9.17784309387207,1.91545736789703,10.3573112487793,27.8715953826904,37.0687255859375,9.63602542877197,323.044982910156,758.654296875,11.8731060028076,12.06321144104,20.1321315765381,20.9758567810059,14.7982349395752,37.1382675170898
"55",36.592342376709,98.6937637329102,17.3215770721436,5.93157196044922,35.1436080932617,10.1667613983154,61.5999984741211,37.0190086364746,32.7334365844727,34.5837097167969,40.7237586975098,6.03564310073853,26.971155166626,13.2267980575562,12.4126129150391,11.4667282104492,9.20100593566895,1.92418491840363,10.6309595108032,27.2357292175293,37.4316253662109,9.70599269866943,323.58740234375,760.256225585938,11.8208341598511,12.3046350479126,20.2709732055664,20.8884429931641,14.9699039459229,37.5793991088867
"56",36.2964401245117,99.8364791870117,17.4491596221924,6.00475263595581,35.5434913635254,10.0427742004395,61.560001373291,37.3086242675781,32.6406745910645,35.273609161377,40.9361915588379,6.06560945510864,27.6778697967529,13.5954895019531,12.5057249069214,11.6074237823486,9.48841953277588,1.9997193813324,10.7856454849243,27.2968654632568,37.2208976745605,9.91008567810059,328.266265869141,771.222534179688,11.9846200942993,12.6506786346436,20.3056812286377,21.0813465118408,15.1884050369263,38.5286560058594
"57",35.7046127319336,101.370155334473,17.5058574676514,5.98299360275269,35.5317268371582,10.0536365509033,62.9000015258789,37.4244766235352,32.1830978393555,35.3750648498535,42.0036811828613,6.04912805557251,27.9420948028564,13.8917560577393,12.5085477828979,11.7613153457642,9.65653610229492,2.04576253890991,11.0712013244629,27.1868171691895,37.0452995300293,10.0383720397949,329.079925537109,776.397827148438,11.9288654327393,12.505823135376,20.4197406768799,21.2380847930908,15.3819341659546,40.2763938903809
"58",35.9741020202637,102.00154876709,17.5058574676514,6.02255201339722,35.4846839904785,10.098895072937,62.7999992370605,37.2043495178223,32.5471839904785,35.266845703125,42.1523895263672,6.04987859725952,27.9359512329102,13.727165222168,12.4662265777588,11.8712320327759,9.60871696472168,2.03402709960938,11.0414543151855,27.0156192779541,36.6765441894531,10.2482967376709,329.351165771484,783.421142578125,11.9288654327393,12.7231025695801,19.2544422149658,21.2501487731934,15.3351049423218,40.220272064209
