"","AAPL","CSCO","MSFT","AMZN","META","GOOGL","AVGO","BRK-B","WFC","LLY","JPM","TSLA","UNH","XOM","V","MA","HD","PG","COST","JNJ","WMT","ABBV","NFLX","BAC","ORCL","CRM","MRK","AMD","KO","CVX"
"11",0.00147400915594065,-0.00907473673726444,0.0108976342145024,0.00584175694512901,0.00322791446008686,0.000825477972618227,0.00934456310299581,-0.00233045647818919,0.00338907594254811,-0.0104626586636783,-0.00784345050120627,0.0325710107334951,0.016525232436351,-0.0181676472835638,-0.00509881544688939,-0.00157005476415295,0.0178376893031758,-0.00719651961846013,0.0158804310073537,-0.00232018035122783,0.00554822006067379,0.00322842213228003,0.0448218924393304,-0.005521481255511,-0.00351838518799108,-0.000965030875054618,0.00123328580740578,0.0252599231619872,-0.00512554286405043,-0.0125486742263335
"12",-0.00528499652427405,-0.0104147227138753,-0.0051486648141128,-0.0289548333172084,-0.0505148216085974,-0.0304435826558986,0.00245054970502134,0.0084372876659915,0.00655677354055673,0.0106978259546462,0.0134510901184022,0.0175391075595113,0.0155557233212082,0.00685937672405346,0.00429973410953854,0.00690631631815686,0.00375744207257789,0.0107655905892174,0.00997407292352381,0.00195854851802912,0.0104212095607183,0.00349396273506786,0.01779052089858,0.0158021888783648,0.0202493372183636,0.00948887954648514,-0.000246290747635824,0.00410624198651455,0.00184004320521902,0.00948628523514072
"13",-0.00033587751136932,0.000544266341215627,-0.003331807076842,-0.00455098980505819,0.0125689010330101,-0.000868527281764786,0.0129216410990964,0.00352655084251485,-0.000789505997875306,0.00533339331421079,-0.00488965899804839,0.12661598362582,0.000734804118591281,0.0194864836082187,0.0114605518967577,0.00610578867197109,0.0143993793025978,0.000141998972220447,0.016826049297046,0.00219889248688698,0.0115953754995239,-0.00586395814980789,0.0103492035627679,-0.00126162086169934,-0.00366401455347687,0.00464867947371839,0.00628483065817886,0.0211984720580587,-0.00404028640868115,0.00930864804885267
"14",0.00457467825156965,0.0121509783807219,0.00642619847346926,0.0167752616039356,-0.0391857641658248,0.013543201477501,0.0226024514259371,0.00203264768841915,0.000197511861213195,0.0138337879603219,0.00269068969519459,-0.00627405039250672,0.0114573844767183,0.0231546120218218,-0.00880783567228383,-0.00980976913649678,-0.00554876428762863,0.014199534800873,-0.00932464442162462,0.0101778774008425,-0.00872999777809846,0.00912437129936183,-0.00467491549121324,0.00947173737505769,-0.00929627099081609,0.00404877309114116,0.00722482951498971,0.00465838257584972,0.0044255150588739,0.00219577558180539
"15",-0.00314780053294983,0.0066296415113436,0.0421137999126779,0.00486363824547076,-0.0113676622117126,0.0495951038268687,-0.020154532201977,-0.0105552939996367,-0.0114557315344144,0.00696350769385745,-0.0208285674218482,0.0190784388057106,-0.00255154877782071,-0.0259720576147436,-0.0691917946295825,-0.0604499901335928,0.00845073775230021,-0.00714024000654068,0.00737336062414995,-0.012126448212421,-0.00820161230611249,-0.00995521180734793,-0.00837676727320802,-0.0191823872279626,-0.00979580874190022,0.000135501538478744,-0.00863206702231267,-0.00528757442662708,0.0192765639096844,-0.0177915551886154
"16",0.0249915885857972,0.00106802719084365,0.00365155595943611,0.0159411527591706,0.0150533746355264,-0.00252020700614397,0.0123489215947712,0.00674126919742624,0.0261738077988365,0.0127114303336995,0.0150750311114853,0.0377507487297992,0.0043221513211027,0.00280684186131497,-0.0275281000045892,-0.00801265601690737,-0.00201444283086349,0.00599287409979032,0.00452572402053186,-0.00543580676414013,0.00623600078338149,0.0117158289460535,0.0167893639801788,0.0157310169553933,0.00208292771379326,0.0109436252508157,0.0614422950114901,-0.00915926666967815,0.00936606915051263,0.00936936178891279
"17",-0.0181554178611825,-0.00480073066604614,0.0224139252537763,-0.0215112450537781,0.0209833110474058,0.0150633667196474,0.0039656623553106,-0.00935382936511076,-0.00389405292580414,0.00556529413775042,-0.00275886870717135,0.0343162943617936,0.0110443397758648,0.00248790473549576,0.00919758812893012,0.00747664478232823,0.000457457033442132,0.00217279592800734,0.00205893886338404,0.000184392855927973,0.0065340514699106,0.0455913475064558,0.0241228544768095,0,-0.0030139548008512,0.00439040701064175,0.0173310186306175,-0.00767580288103464,0.00588863071845003,0.0121109672419033
"18",-0.00560761321771708,0.00232239973116877,-0.00678483507995442,-0.0161070997800246,0.0198102815264467,-0.0307269668655584,-0.00680881834573221,-0.00268290131023241,0.0107506104652608,-0.0213926222884314,-0.000529766044367719,0.0849102277797451,-0.0138119840473003,0.0179927978491894,0.00325830843494801,-0.00438119101274059,-0.0141494303207451,-0.00244767665024448,0.000671369887711659,0.000859684657174453,0.00247644859166329,0.00122097748220429,-0.0132404494803245,0.0014651893067561,-0.0162600211624669,0.0102440141545297,-0.00238528302300489,0.0415869571687211,-0.00354813617016791,0.000349283673763079
"19",0.0071160046328036,0.0270945947274852,0.0114157455874844,-0.00161540978055019,-0.00575800383253655,0.0134882623173895,0.0170817868417383,0.0059041451197035,-0.00792882065877976,0.0302434191797267,0.00394599216080294,-0.0302749952920326,-0.0045585844703695,-0.0123418431454047,-0.0156266685546224,-0.0166740133755494,0.00221004893718724,0.00995516025624577,0.0104094267812485,0.0157647869339888,-0.000467496585484839,0.0149810413037734,-0.00506483299850036,0.000627032032100239,0.0157871328953625,0.000627394606842913,0.013433536772161,0.0191646876319556,-0.00124600925391272,-0.00611182219641626
"20",0.0097987780547335,0.000520631064654165,0.00261166465554075,0.0215078111275322,0.0107900911160135,0.00801405144620637,0.0098682166653703,0.0027437521794107,0.0136452468267179,0.0366362521044217,0.000351614635873077,0.0357167380197345,0.0117026312471924,-0.0137302661712656,-0.00497267404209312,0.00289198494562903,0.00457376760333594,0.00687204382586626,0.0107446447877302,-0.00320071149587009,0.00307243298095949,0.00892481273863788,0.0155964229787304,0.0102338560672115,0.00292031287272909,-0.000198043106841794,-0.00381924988307691,0.0227219430250458,0.00338682726228967,-0.00720379478235134
"21",-0.00349868327247993,-0.00919342189393424,0.00730541263936613,0.0274823241084092,0.0127556157569426,0.0113883121396507,0.0115234707912863,-0.00356746597028978,-0.0227798503708017,0.017802116994394,-0.0131354891188372,0.0132222978796837,-0.00124643759640497,0.00750821398515011,0.00326758360994872,0.0182133390711785,0.00869988169005387,0.00186144384223841,0.026456596192743,-0.00278687482944628,0.00732441605187528,-0.00433774935244124,-0.0288976365314607,-0.0215008664144489,-0.00540783693199265,0.0170029127845099,0.0209742649024631,0.0533976962068938,0.00550706155363967,0.00442450424986296
"22",0.00358234406282176,-0.000875487400344044,-0.00112950523448285,0.0120764292837436,0.0157211720919752,0.00394214438053386,0.0187746245311637,0.000660441585713212,-0.00355606206801484,-0.0221402237687512,-0.001425874901819,-0.00635816993386207,-0.00207980113083428,0.00947057444036337,0.0377911156753752,0.0398294723790844,-0.0101560595794732,0.00495447483780276,-0.00484859246209068,-0.00710839931886431,-0.00694060124960227,0.00102508912896671,-0.0339318564968927,-0.00760634644059843,-0.00711058631541905,-0.00256474652922567,-0.0986303445250956,-0.00843639026988641,0.00424035693795943,0.0108358841506115
"23",-0.00555256390559444,-0.00122641431566739,0.0027672419307716,-0.00852794885728292,-0.00735782189560741,0.0012025237445652,5.3586823331786e-05,0.00319571659911122,0.0085249558671403,-0.0168680441274121,0.00601019054560359,-0.0484007095338631,0.0149404264994382,0.0107659347974276,0.0176304730940033,0.00252303912407914,0.000515791832633283,-0.00746331228299457,-0.0181438226877243,-0.00342634034794775,-0.00639012334928546,-0.00955792399812805,0.00887387995397892,0.00787754336798385,0.00200089548439575,0.00882032912249175,0.0131111659161978,0.101364292910561,-0.00897257117460282,0.0035733694458735
"24",0.00245921332419097,0.00771930247756525,-0.00308593817398228,0.0250072380165998,-0.00959783046673035,-0.000754802543058042,-0.00205741737881604,-0.00848331645778821,-0.0192646849787694,0.00571927358081425,-0.00757148380232653,-0.119903032543598,0.00373979006014502,0.00973830792651742,-0.032201024294119,-0.0143564638749389,0.00558859730344174,0.00303518177862516,0.00972594426479012,-0.00221047216502568,0.00348364107187682,-0.00387733709113802,0.00696903514049052,-0.00971689315437652,-0.00578102351325172,-0.000806682724296959,0.000483687701397839,-0.00825789466517546,0.00284047941640031,0.00738173413899434
"25",-0.01916289194239,0.0057451838842284,-0.0153298262706382,-0.0263349942271212,-0.0230490389658738,-0.0203133175182429,-0.0161886841254542,-0.00359699234273647,0.00942062435924274,0.0100371074485468,-0.000953405960257836,0.0434294519296248,-0.00958352868472945,-0.0197006269587355,0.0119473591035695,0.0385607385286093,-0.00558466242251487,0.00983563561563616,-0.00629039121920771,0.010830231864984,-0.00901263420760168,0.00986067539031454,-0.0138417006738161,0.00746578652271568,-0.00803463841879037,-0.0324172135316521,0.0155947905313059,-0.0607709049357552,0.0040716097287341,-0.015948409280352
"26",-0.000338078467371994,-0.0174833065209247,0.00492749093013134,-0.0027425987825922,0.00030507930845447,-0.000870343695383524,0.0120816255196075,-0.00234828757372429,0.00456713832718769,-0.00763245755366015,-5.98825660821367e-05,-0.00415752882460163,-0.00545744801755632,0.00186944261317179,-0.0238446566549391,-0.0100572731583907,-0.00257751931333106,-0.00286054557053972,0.0131946183024383,-0.00736582890352744,0.000404193667249197,-0.00102788568837009,0.0164938621883459,0.00550520215093453,0.00223815276070338,0.0110452323434287,0.000119032764549498,0.0438979023664379,0.000352422354428006,8.77537594194955e-05
"27",0.0143369179390544,0.00105726328136058,0.0129050520284486,0.015162029225162,0.0401234689175027,0.0199736018904657,0.0140799958461055,0.00470752280563169,0.00731378628230983,-0.00813677237552246,-0.00447463721309471,-0.0282931020159921,0.00349784943187315,-0.00761939109948706,0.00793639584797057,0.0258507205718324,0.0136005856195061,0.00109288487286885,0.00974258345670975,0.0119586008833656,-0.0049832570304319,0.00291538919893242,0.0380637604720566,-0.0122133403592219,-0.00531695760564455,0.0121131148480611,-0.000238238750500219,0.0128758643486182,-0.00229113352243593,0.000613070892520939
"28",6.65583239309875e-05,0.0079196435286577,-0.00193035092979055,0.00582380446311603,0.019566399583518,-0.00151999536370473,0.00452749302143163,-0.00461546505721711,0.0023548095638537,-0.00469866232542115,-0.00179802054777156,-0.0193822444993675,-0.0178434280198373,0.00861803241831738,0.000990202474908886,-0.00588742828430744,-0.00415962987236218,0.00573146697970084,0.00525968528800758,-0.00902946066113697,-0.00575253777541573,-0.00111149793201382,-0.00480503996733872,0.00298428054710476,0.00513142978222936,-0.00378286906878833,-0.00369015332462075,-0.00946645413660319,0.000176628480522689,0.0226735609333346
"29",0.00666667149691302,-0.00471446417883825,0.0102359365991407,-0.00140448616187794,-0.0132352361266095,-0.00388002963649026,0.00530239558064283,-0.00460191806083721,-0.0138999526371744,-0.00274727451184242,-0.00720443234333612,0.0407937684260282,-0.00261758161069514,0.010097820433318,0.0135656967217945,0.0226922741317628,0.0572654502119543,-0.00142464468253234,0.013137102437661,-0.00519854618766735,-0.0254578412511444,-0.00359460499929376,0.0118793621968738,0.00063778236949541,0.0169112698157741,0.00523740733295375,0.00501859245696545,0.0406853111583523,-0.00706456528619837,0.00393773503827233
"30",0.016490035937581,-0.00421065045302682,0.000678647559372969,0.00234413125962862,-0.00638555845497113,0.00115623609071935,0.00152956832231199,-0.00624643247166978,-0.0105220072620387,0.0134255276723874,-0.0053821889063751,0.0325012082846663,-0.00149009768394348,-0.0109196631598345,-0.047030360581653,-0.028114458669342,0.00642299063580798,-0.000611384639834123,-0.000816569114538201,0.00375039050345438,-0.00859105692272266,0.00798824499927742,0.0062408755818717,-0.0121070387216031,-0.0029284223481294,0.00302858544671558,-0.0179527757224328,-0.0072810799119164,-0.00551414472590506,-0.00448505118689835
"31",0.0285361410379996,-0.0551442688494693,0.00633977008423359,0.0414370073408148,-0.00610384893032379,0.0121009821523717,0.00907602842646771,-0.00340918167393345,0.00120398836144586,0.000574108542874985,-0.0086337308243214,0.00676761026770056,0.00115814380334434,-0.0108848444278387,-0.00843651163828396,-0.0304867898153498,0.0278586566396457,0.000135833268677832,0.00585239905415724,-0.00538968051038902,0.00859510867033131,-0.00238596393321377,-0.0139802265119127,-0.00408531797183664,-0.00702816552379892,-0.0163301665078065,0.00544791005582002,0.0243161624396642,-0.00894298039758556,-0.00840415927894267
"32",0.0169762875431172,-0.00708571558795712,0.00539168645925736,-0.00527311427582733,0.0195163320955849,-0.00608661067414595,-0.0105947571852347,-0.00228063513274268,-0.0216433155626787,-0.0024104629447218,-0.0130635878495117,0.0371039180092043,-0.0210691198103284,-0.0462191688942662,-0.0121478125529576,-0.0244102080288157,0.00699777360344944,-0.00203925783363712,0.00834973461567956,0.00301711358155576,-0.00537843611458844,-0.00708976169289588,-0.00472131557149069,-0.0198615563904612,-0.00728932779646541,-0.0060066500022673,-0.0282963485273946,0.00251580040575261,-0.00505316231514974,-0.022193143794164
"33",0.00292702899690855,0.0253521041454281,-0.00955958101765941,-0.0282873005220635,-0.0124238648241169,-0.0176227036591766,-0.0271487624019859,0.0177863893711323,0.0311345524776026,-0.000997372458202972,0.0213149031902209,0.0174221220804611,-0.00559102767895814,0.0138454097700298,-0.0262869815688836,-0.0542210399536582,0.000244608472494523,0.00667487073493267,0.0109781247320027,-0.0131621880127426,0.0167846087240615,-0.00507566941440185,-0.0288744489369606,0.0193829947384154,0.00681068354304126,-0.0143774642091685,0.011648013309377,-0.018595967579615,0.00616727820479346,0.017871462221243
"34",0.00242210852839642,0.0128203474088127,-0.00632661729532036,0.00209095777363832,-0.0110261838035376,-0.0035542324352319,0.00332557326525618,0.0125978044092798,0.0210569678596619,0.00583619081712894,0.0239125272752247,-0.0413529327272921,0.0219179493448542,0.0263372171734944,0.0148788064517986,0.0239653410513547,-0.001027381224315,0.011096158792498,0.0103955507657074,0.00619938603961923,0.00711442669967122,0.0279290784211359,-0.00779735217423394,0.0263613967860956,-0.0176513310188375,-0.0182589948632437,0.0142090564999795,-0.017046984203272,0.0073913617905359,0.0209815681125556
"35",0.00328358814799445,0.00434024620257234,0.00068107936260775,0.000103315339813337,0.0112973090328288,0.00231834430420741,0.00650330805675026,-0.00443581504756896,-0.00175100895123537,0.000152824138374363,-0.00784417225938738,0.00628477248440085,0.00677674482025536,0.00554414994570074,0.0239810659205877,0.0334345839620065,0.00915844423182599,-0.00521955728615531,0.00819790210411653,-0.0028003892289381,0.00500641841113825,-0.00185066822360247,0.00646726674087894,0.0027367791023527,0.00688624817327677,-0.00772066144432326,-0.00628025825009326,0.0525613992733145,-0.00805294985577421,0.00765261064595424
"36",-0.031678405765616,-0.0156645794008626,-0.0243555735295319,-0.021184701669845,-0.0232804111034466,-0.0269434494573978,-0.0217278875128704,-0.0145850823559256,-0.0561295192864657,-0.00622131228345202,-0.0301270045210111,-0.030537595031082,-0.022769902759179,-0.0351292482943388,-0.0275523670353228,-0.0465589309552019,-0.0228335610081735,-0.0080049358249864,-0.00654860224037723,-0.00649032299678831,-0.0111914253444808,-0.0181189186555015,0.0111653478959517,-0.0392608572597725,-0.0133576036711458,-0.0171526480876606,-0.0379192833418662,-0.0189480699324407,-0.0306692667904739,-0.0228687927826479
"37",0.0218735346488226,0.0199378945436808,0.0210810168362849,0.0162674326887524,0.0147395119375808,0.023543504646655,0.0324740668517358,-0.00342647650306005,0.0150735488020581,-0.0212775506634127,-0.00432269607202906,0.0509002279002275,0.0274829041493112,0.00555104533170869,-0.00688086444504743,-0.00357824755352498,0.010230614981827,0.0105105404932491,0.0160216740132952,0.00345475549797691,-0.0156658091274119,0.00326147655326947,-0.00270414601489877,-0.00371504044608573,0.00660670129380736,0.0440870162184797,-0.0539414950564513,0.0458627105192502,0.0158197366509065,0.00296909090345077
"38",0.0315778968674214,-0.016499313213576,-0.0179426032403299,-0.0153022740224906,-0.0401443752013677,-0.0249636935116078,-0.0188893126226792,-0.0192471032530882,-0.0280717299663614,-0.0266452090969713,-0.0148856105417741,0.0068338234037737,-0.0172123182877819,-0.0284137425219451,-0.0128379287198216,-0.025045852108406,-0.0152646513624919,-0.0297943848940798,-0.027933811424999,-0.0239122306178223,-0.0140224228606151,-0.0137736354975702,-0.0330501349027317,-0.0245667734933195,-0.0236712946246719,-0.03969776672743,0.000267169876172479,-0.0218640507989212,-0.031573088601514,-0.0172397223383085
"39",-0.00320640883525403,0.0034646107025611,-0.00154273231871904,-0.0180634873037836,-0.0427170320407272,-0.00596219595431602,0.00195058236956291,-0.00610792737899568,-0.0119297218979907,0.00439445244110503,-0.00591860488955709,-0.0434676345619487,0.000270304356200457,-0.000835474820084725,-0.018630551243339,-0.0274354122608491,0.00365978385985621,0.012588127478927,-0.0176871931945801,0.0137881535898041,-0.0248168201505145,0.00546498532487294,-0.0375915313367354,-0.0141670900882925,-0.0109103710914563,-0.117420146542944,-0.00627438489065635,-0.0584706370672292,-0.00285985125052635,-0.00682229031378312
"40",-0.00612975215271117,0.0203526741909503,-0.00178738093473008,-0.00184688891248097,-0.000676209346121337,0.0135730936396938,-0.00416403314146196,0.0148727139559659,0.0360095199361161,-0.00501749780530703,0.0210276287884723,-0.00949773919092467,0.00378078171271023,0.0249204443578586,0.0427534819296631,0.0454484833533824,0.018355391740049,0.00587432721725389,-0.00817211831539777,-0.00626280936313561,-0.01217726725994,0.00828230165264365,-0.00210442201308414,0.0288794002915376,0.00267428471087183,0.038568494878809,-0.00738823129021116,0.0105290863054339,0.0147227494711115,0.0271189364435576
"41",-0.0117245507063164,0.00142472148361494,-0.0196667839059811,-0.013839076006382,-0.0114372513928225,-0.00674628342068784,0.0102634514563653,-0.00594791531008376,-0.0237171603502964,-0.00927858434877415,-0.0181132960293101,-0.0641987607713322,0.0106844637407961,-0.00636417025775537,-0.00993480052978657,0.00596496762573939,9.82944090726079e-05,0.0177916604246726,0.00650786049771557,0.0145776792457688,0.0150586631424698,0.0169416542144261,-0.023261418239005,-0.0227223057123733,-0.0194469094885731,-0.0110259836660113,-0.00744368192329059,-0.0442659841595372,0.00885617489233526,-0.00634015543388422
"42",0.0215027995638888,0.0129822857888506,0.0098449143123871,0.0110862193887031,0.0359471141662824,0.00812314496006761,0.0122911870064024,0.014237870134133,0.0221991126130425,0.00305397850248479,0.0118139710467045,-0.00587208631576308,0.0240139542373548,0.0113318303969194,0.0323959288722211,0.034832965085202,0.0193472998480693,0.0151454941147662,0.00807305156696425,0.0223366974045585,0.0108354506706314,0.0210348613355451,0.0175377368225471,0.00638254541929073,0.00793334603435003,0.00166472165558829,0.00109068817609503,-0.0343725931328136,0.0255882827295373,0.015645366542389
"43",0.0354462664615218,0.019662981411356,0.0267636280260031,0.0279865042633627,0.0155408877927723,0.0287415903283716,0.044992796339937,0.012758533924206,0.0295020763058791,-0.00495279985003572,0.0150474178270907,0.042358371411876,0.0100411554461224,0.0112052062938339,0.0231399676607043,0.0185401420008475,0.00115455925296648,-0.00262912124651227,0.0165413692067662,0.00257770070579899,-0.00323750261019162,0.00131882570043018,0.0210383955949571,0.0126838515452279,0.0124801804157335,0.0318452475345965,-0.0155270165867619,0.0416367657599175,0.0054636102477621,0.0148019995463846
"44",0.0227831348423893,-0.0182506429128196,0.000149215704273731,-3.68987165743073e-05,0.0240079565221769,0.00622662089165082,-0.00311662495140741,-0.00438642662261102,-0.0167164868945222,-0.00322290783261059,-0.0114411984534579,0.0163631955842292,0.00888681667322899,0.00289048821769211,0.00781236682651376,0.0083356329817954,-0.0118456575441626,0.0044808713574076,-0.0219733459367951,0.00599886277872286,-0.0101046365681517,0.00296257158897006,0.00399629133236989,-0.0123014703293463,-0.0123263454012592,-0.00254682993178479,0.0128667902094077,0.002692436128513,-0.00380377546617394,0.00449467590738806
"45",-0.00297010123511088,0.00929499767310604,-0.0055825320234405,-0.0112796436041467,-0.00223857221129919,-0.00369795540581552,-0.0087331690118515,0.0028196383389496,0.0056668367995385,-0.00581219169848046,-0.00155558435880498,-0.0609564458190525,0.00951256726766903,0.00256194812212662,0.0114836787856958,0.00636782619546006,0.000218706420448189,0.00583895286751224,-0.0109032168792484,0.00949234650719899,0.0139093266340486,0.018708555239684,-0.0271940144967238,0.00747307209074277,-0.00191172036427434,-0.00747244863499474,-0.00478073945496216,-0.0491600049545887,-0.00254532901841797,-0.0026173304078293
"46",0.0280133097019211,0.0295395161717298,0.0283397530525609,-0.0112475646046146,-0.00021223695237782,0.00245866935892147,0.0827190898903849,0.0130395828620602,0.0102637913741224,0.00510501737051916,-0.0039884334592829,0.0131799270223116,0.0103735266021745,0.00638877668397919,0.00950847570495217,0.0156740438452514,0.00987002184974051,0.0139577682805812,0.0657791811655504,-0.00247102647625175,0.0182669651124676,0.010632308559102,0.00108015244604132,0.000674237508051068,0.156134054143961,0.00646935712725849,-0.00329420137581082,0.00325848608511192,0.0258838731362152,0.00169314503597118
"47",-0.020674176668019,-0.0108017912524636,-0.00916674054595445,-0.01535607649986,0.0143744580206986,-0.0146958415667222,-0.0158623799491837,0.00617561916333997,-0.032669369119823,0.0179812996960262,-0.011888234172818,-0.0497724302077295,-0.000188167162835984,-0.0219012004799638,-0.0111527683879513,-0.013174509200359,-0.0244582332928862,0.0142155348753785,-0.00286324807290372,0.0178860153197464,0.0180105975360614,0.00828883034977501,-0.0116077165380574,-0.0211140821718845,-0.0169540770231869,-0.00101487513015219,0.0110161860280296,-0.0342836513560058,0.0262972535255108,-0.0207876713582371
"48",-0.00802324822242784,-0.0143318699144843,-0.0325868643356922,-0.00280712937973371,-0.00224224557121899,-0.0131629247056063,-0.0108579606732183,0.0173097094742656,0.00679554304473995,0.00342018181656889,0.00766183466741843,-0.00817457819767642,0.0027605944765221,-0.00146028724838232,-0.00492838275873209,-0.0137844923603757,-0.00750163292393524,0.00367888858206578,-0.0213198852373202,0.0109233989477024,0.00954238826459752,0.00616546620258918,-0.0108674198603125,0.0126204363060494,-0.00991183768704651,-0.0382677065363568,0.0136121170561339,0.0134529372997212,0.000692580180482905,0.00293421324342047
"49",0.0285091019978423,0.0373896467373338,0.0192177050467233,0.0249775731459256,0.0237311262459241,0.0176085906415515,0.040574915031486,-0.0015253099986211,0.00102281966746287,0.103857834366812,-0.00747784430329246,0.0182366181335567,0.0311183764306768,-0.00438733795380408,0.0110961282322553,0.017031147558082,0.0139482463243634,0.00385453523960266,0.0369308549865996,0.00499131444088752,0.00572634268838668,0.0230969947758166,0.0117894745866993,-0.00430544529084864,0.0376412890890943,0.0174108564187436,0.0212968943726242,0.0803834321966286,0.00449818249850087,-0.00567890750283717
