"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11",146.695236206055,50.0601234436035,301.745971679688,171.750503540039,340.276275634766,141.210891723633,47.6076393127441,286.820007324219,46.0490646362305,232.907852172852,154.086532592773,298,420.404968261719,55.1429557800293,224.218704223633,348.894592285156,334.256896972656,127.787651062012,456.120330810547,147.629119873047,46.577465057373,95.2811050415039,653.159973144531,42.8036651611328,91.5598754882812,287.748168945312,73.1371383666992,119.330001831055,48.9140510559082,97.2754745483398
"12",145.919952392578,49.538761138916,300.1923828125,166.777496337891,323.087280273438,136.911926269531,47.7243041992188,289.239990234375,46.3509979248047,235.399459838867,156.159164428711,303.226654052734,426.944671630859,55.5212020874023,225.18278503418,351.304168701172,335.512847900391,129.163360595703,460.669708251953,147.918258666992,47.062858581543,95.614013671875,664.780029296875,43.4800567626953,93.4139022827148,290.478576660156,73.1191253662109,119.819999694824,49.0040550231934,98.1982574462891
"13",145.870941162109,49.5657234191895,299.192199707031,166.018493652344,327.148132324219,136.793014526367,48.3409805297852,290.260009765625,46.3144035339355,236.654937744141,155.395599365234,341.619995117188,427.258392333984,56.6031150817871,227.76350402832,353.449157714844,340.344024658203,129.181701660156,468.420959472656,148.243515014648,47.608570098877,95.053337097168,671.659973144531,43.4252014160156,93.0716323852539,291.828918457031,73.5786666870117,122.360000610352,48.8060646057129,99.1123504638672
"14",146.53825378418,50.1679954528809,301.114868164062,168.803497314453,314.328582763672,138.645629882812,49.4336051940918,290.850006103516,46.3235511779785,239.928771972656,155.813720703125,339.476654052734,432.153656005859,57.9137382507324,225.757400512695,349.981903076172,338.455535888672,131.016021728516,464.053100585938,149.752319335938,47.1929473876953,95.9206390380859,668.52001953125,43.8365135192871,92.206413269043,293.010467529297,74.1102600097656,122.930000305176,49.0220565795898,99.3299789428711
"15",146.07698059082,50.5005912780762,313.795959472656,169.624496459961,310.755401611328,145.521774291992,48.4372940063477,287.779998779297,45.7928810119629,241.599517822266,152.568344116211,345.953338623047,431.050994873047,56.4095993041992,210.136840820312,328.825500488281,341.315734863281,130.080535888672,467.474731445312,147.93635559082,46.8058891296387,94.9657287597656,662.919982910156,42.9956245422363,91.3031768798828,293.050170898438,73.4705352783203,122.279998779297,49.9670333862305,97.562744140625
"16",149.727676391602,50.5545272827148,314.941802978516,172.328506469727,315.433319091797,145.155029296875,49.0354423522949,289.720001220703,46.991455078125,244.670593261719,154.868316650391,359.013336181641,432.9140625,56.5679321289062,204.352172851562,326.190734863281,340.628173828125,130.860092163086,469.590393066406,147.132202148438,47.097770690918,96.0783309936523,674.049987792969,43.671989440918,91.4933547973633,296.257202148438,77.984733581543,121.160003662109,50.4350280761719,98.4768447875977
"17",147.009307861328,50.3118286132812,322.000885009766,168.621505737305,322.052154541016,147.341552734375,49.2299003601074,287.010009765625,46.8084678649902,246.032257080078,154.441055297852,371.333343505859,437.6953125,56.708667755127,206.231719970703,328.629547119141,340.783996582031,131.144424438477,470.557250976562,147.159332275391,47.4055099487305,100.458671569824,690.309997558594,43.671989440918,91.2175979614258,297.557891845703,79.3362884521484,120.230003356934,50.7320213317871,99.6694946289062
"18",146.184936523438,50.4286727905273,319.816162109375,165.905502319336,328.432098388672,142.814193725586,48.894702911377,286.239990234375,47.3116874694824,240.768981933594,154.359237670898,402.863342285156,431.649871826172,57.7290153503418,206.903686523438,327.189758300781,335.962097167969,130.823425292969,470.873168945312,147.285842895508,47.5229072570801,100.581329345703,681.169982910156,43.7359771728516,89.7343978881836,300.606079101562,79.1470489501953,125.230003356934,50.5520172119141,99.7043075561523
"19",147.225189208984,51.7950172424316,323.467102050781,165.637496948242,326.540985107422,144.740509033203,49.7299118041992,287.929992675781,46.9365615844727,248.050659179688,154.968338012695,390.666656494141,429.682159423828,57.0165328979492,203.670471191406,321.734191894531,336.70458984375,132.125793457031,475.774688720703,149.607772827148,47.5006904602051,102.08814239502,677.719970703125,43.7634010314941,91.1510467529297,300.794677734375,80.2102737426758,127.629997253418,50.4890289306641,99.0949325561523
"20",148.667816162109,51.8219833374023,324.311889648438,169.199996948242,330.064392089844,145.900466918945,50.2206573486328,288.720001220703,47.5770225524902,257.138305664062,155.022827148438,404.619995117188,434.710571289062,56.2336807250977,202.657684326172,322.664642333984,338.244598388672,133.033767700195,480.88671875,149.128921508789,47.6466331481934,102.99925994873,688.289978027344,44.2112693786621,91.417236328125,300.735107421875,79.9039306640625,130.529998779297,50.660026550293,98.3810729980469
"21",148.147674560547,51.3455619812012,326.681121826172,173.850006103516,334.274566650391,147.562026977539,50.799373626709,287.690002441406,46.4932250976562,261.715911865234,152.986526489258,409.970001220703,434.168731689453,56.6558952331543,203.319885253906,328.541442871094,341.187286376953,133.281402587891,493.609344482422,148.713317871094,47.9956169128418,102.552474975586,668.400024414062,43.2606887817383,90.9228668212891,305.848480224609,81.5798568725586,137.5,50.9390144348145,98.8163604736328
"22",148.67839050293,51.300609588623,326.312133789062,175.949493408203,339.529754638672,148.143737792969,51.7531127929688,287.880004882812,46.3278923034668,255.921463012695,152.76838684082,407.363342285156,433.265747070312,57.1924591064453,211.003570556641,341.627075195312,337.72216796875,133.941741943359,491.216033935547,147.656204223633,47.6624984741211,102.657600402832,645.719970703125,42.9316329956055,90.2763519287109,305.064056396484,73.5336074829102,136.339996337891,51.1550140380859,99.8871231079102
"23",147.852844238281,51.2376937866211,327.215118408203,174.449005126953,337.031555175781,148.321884155273,51.7558860778809,288.799987792969,46.7228355407715,251.604568481445,153.686553955078,387.646667480469,439.738922119141,57.8081893920898,214.723663330078,342.489013671875,337.896362304688,132.942092895508,482.303497314453,147.150283813477,47.3579292297363,101.676406860352,651.450012207031,43.2698287963867,90.4569854736328,307.754821777344,74.4977188110352,150.160003662109,50.6960220336914,100.24405670166
"24",148.216445922852,51.6332130432129,326.205352783203,178.811492919922,333.796783447266,148.209930419922,51.6494026184082,286.350006103516,45.8227348327637,253.043563842773,152.522918701172,341.166656494141,441.383453369141,58.3711433410645,207.809341430664,337.572082519531,339.784729003906,133.345596313477,486.994354248047,146.825012207031,47.5229072570801,101.282173156738,655.989990234375,42.8493804931641,89.9340515136719,307.506561279297,74.5337524414062,148.919998168945,50.8400230407715,100.984031677246
"25",145.376190185547,51.9298553466797,321.204681396484,174.102493286133,326.103088378906,145.199295043945,50.8132667541504,285.320007324219,46.2544136047363,255.583389282227,152.377502441406,355.983337402344,437.153442382812,57.2211952209473,210.292114257812,350.589111328125,337.887145996094,134.657135009766,483.930969238281,148.415161132812,47.0946006774902,102.280883789062,646.909973144531,43.1692848205566,89.2114639282227,297.538055419922,75.6960906982422,139.869995117188,51.0470237731934,99.3734970092773
"26",145.327041625977,51.0219497680664,322.787414550781,173.625,326.202575683594,145.07292175293,51.427173614502,284.649993896484,46.4656639099121,253.632659912109,152.368377685547,354.503326416016,434.767700195312,57.3281669616699,205.277770996094,347.063140869141,337.016235351562,134.271942138672,490.316253662109,147.321960449219,47.1136360168457,102.175750732422,657.580017089844,43.4069404602051,89.4111328125,300.824432373047,75.7051010131836,146.009994506836,51.065013885498,99.3822174072266
"27",147.410583496094,51.0758934020996,326.953002929688,176.257507324219,339.290954589844,147.970550537109,52.1512680053711,285.989990234375,46.8055038452148,251.568908691406,151.686584472656,344.473327636719,436.288452148438,56.8913612365723,206.906936645508,356.034973144531,341.599853515625,134.418685913086,495.093200683594,149.083724975586,46.8788566589355,102.4736328125,682.609985351562,42.8767967224121,88.9357376098633,304.468353271484,75.6870651245117,147.889999389648,50.9480171203613,99.4431457519531
"28",147.420394897461,51.480396270752,326.321868896484,177.283996582031,345.929656982422,147.745635986328,52.3873825073242,284.670013427734,46.9157218933105,250.386871337891,151.413848876953,337.796661376953,428.503570556641,57.3816528320312,207.11181640625,353.938842773438,340.178924560547,135.189102172852,497.697235107422,147.737579345703,46.6091842651367,102.359733581543,679.330017089844,43.004753112793,89.3921051025391,303.316589355469,75.4077682495117,146.490005493164,50.9570159912109,101.697875976562
"29",148.403198242188,51.2376937866211,329.662078857422,177.035003662109,341.351196289062,147.172378540039,52.6651611328125,283.359985351562,46.2635955810547,249.698989868164,150.322998046875,351.57666015625,427.381927490234,57.9610824584961,209.921432495117,361.970520019531,359.659423828125,134.996505737305,504.235534667969,146.96955871582,45.4226150512695,101.991790771484,687.400024414062,43.0321807861328,90.9038391113281,304.905181884766,75.7862091064453,152.449996948242,50.5970268249512,102.098335266113
"30",150.850372314453,51.0219497680664,329.885803222656,177.449996948242,339.171478271484,147.342544555664,52.7457160949707,281.589996337891,45.7768096923828,253.051330566406,149.513931274414,363.003326416016,426.745086669922,57.3281669616699,200.048751831055,351.793914794922,361.969512939453,134.913970947266,503.823791503906,147.520751953125,45.0323867797852,102.806526184082,691.690002441406,42.5111885070801,90.6376342773438,305.82861328125,74.4256362915039,151.339996337891,50.3180274963379,101.640419006348
"31",155.155059814453,48.208381652832,331.977203369141,184.802993774414,337.101226806641,149.125534057617,53.224437713623,280.630004882812,45.8319244384766,253.19660949707,148.223068237305,365.459991455078,427.239318847656,56.704158782959,198.361038208008,341.06884765625,372.053497314453,134.93229675293,506.772369384766,146.725662231445,45.4194450378418,102.561233520508,682.02001953125,42.337516784668,90.000617980957,300.834381103516,74.8311004638672,155.020004272461,49.868034362793,100.78621673584
"32",157.789016723633,47.8667907714844,333.767120361328,183.828506469727,343.680206298828,148.217864990234,52.6605377197266,279.989990234375,44.8399696350098,252.586288452148,146.286743164062,379.019989013672,418.237762451172,54.0833396911621,195.951385498047,332.743286132812,374.657043457031,134.657135009766,511.003784179688,147.168350219727,45.1751594543457,101.834098815918,678.799987792969,41.4966278076172,89.3445739746094,299.027374267578,72.7136535644531,155.410003662109,49.6160430908203,98.5494537353516
"33",158.250869750977,49.0803146362305,330.576446533203,178.628494262695,339.410369873047,145.605865478516,51.2308692932129,284.970001220703,46.2360420227051,252.334365844727,149.404830932617,385.623321533203,415.899383544922,54.832145690918,190.800415039062,314.701599121094,374.748687744141,135.555953979492,516.613647460938,145.231292724609,45.933406829834,101.317222595215,659.200012207031,42.3009567260742,89.9530715942383,294.728118896484,73.5606231689453,152.520004272461,49.9220390319824,100.310676574707
"34",158.634170532227,49.7095413208008,328.485015869141,179.001998901367,335.66796875,145.088348388672,51.4012413024902,288.559997558594,47.2096328735352,253.807037353516,152.977478027344,369.676666259766,425.015045166016,56.2762718200684,193.639297485352,322.243530273438,374.363677978516,137.060104370117,521.984130859375,146.131637573242,46.260196685791,104.146919250488,654.059997558594,43.4160690307617,88.3652801513672,289.3466796875,74.6058502197266,149.919998168945,50.2910308837891,102.415351867676
"35",159.155059814453,49.92529296875,328.708740234375,179.020492553711,339.460113525391,145.424713134766,51.7355194091797,287.279998779297,47.1269683837891,253.845825195312,151.777496337891,372,427.895263671875,56.5882759094238,198.282974243164,333.017608642578,377.792266845703,136.344711303711,526.263305664062,145.722412109375,46.4917945861816,103.954177856445,658.289978027344,43.5348892211914,88.9737854003906,287.112731933594,74.1373062133789,157.800003051758,49.8860397338867,103.199096679688
"36",154.11328125,49.1432342529297,320.702850341797,175.227996826172,331.557342529297,141.506469726562,50.6114158630371,283.089996337891,44.4817543029785,252.266571044922,147.204895019531,360.640014648438,418.152130126953,54.6003723144531,192.819808959961,317.512664794922,369.165924072266,135.253280639648,522.817016601562,144.776626586914,45.9714851379395,102.070640563965,665.640014648438,41.8256721496582,87.7853088378906,282.18798828125,71.3260726928711,154.809997558594,48.356071472168,100.839057922363
"37",157.484283447266,50.123046875,327.463592529297,178.078506469727,336.4443359375,144.838027954102,52.2549743652344,282.119995117188,45.1522521972656,246.898956298828,146.568572998047,378.996673583984,429.644165039062,54.9034614562988,191.493041992188,316.376525878906,372.942718505859,136.674865722656,531.193420410156,145.276794433594,45.2513046264648,102.403541564941,663.840026855469,41.6702880859375,88.3652801513672,294.628814697266,67.4786376953125,161.910003662109,49.1210517883301,101.138458251953
"38",162.457305908203,49.2960510253906,321.588043212891,175.353500366211,322.93798828125,141.22233581543,51.2679138183594,276.690002441406,43.8847503662109,240.320281982422,144.386810302734,381.586669921875,422.248992919922,53.343448638916,189.03466796875,308.452606201172,367.249877929688,132.602722167969,516.355163574219,141.80290222168,44.616771697998,100.993072509766,641.900024414062,40.6465835571289,86.2735595703125,282.932708740234,67.4966659545898,158.369995117188,47.5701484680176,99.3948593139648
"39",161.936401367188,49.4668426513672,321.091918945312,172.186004638672,309.143035888672,140.380340576172,51.3679161071777,275,43.3612174987793,241.376358032227,143.532241821289,365,422.363128662109,53.2988815307617,185.512847900391,299.990081787109,368.593933105469,134.271942138672,507.222290039062,143.758102416992,43.5095252990723,101.544998168945,617.77001953125,40.0707397460938,85.3322830200195,249.710708618164,67.0731658935547,149.110000610352,47.4341049194336,98.7167587280273
"40",160.943771362305,50.4736251831055,320.518005371094,171.86799621582,308.933990478516,142.285736083984,51.1540184020996,279.089996337891,44.9226341247559,240.165252685547,146.550384521484,361.533325195312,423.959991455078,54.6271133422852,193.44416809082,313.624176025391,375.359619140625,135.060699462891,503.077209472656,142.857772827148,42.9796981811523,102.386024475098,616.469970703125,41.2279586791992,85.5604858398438,259.341674804688,66.5776138305664,150.679992675781,48.1324653625488,101.393852233887
"41",159.056777954102,50.5455360412598,314.214447021484,169.489501953125,305.400634765625,141.325836181641,51.6790351867676,277.429992675781,43.8571968078613,237.936859130859,143.895874023438,338.323333740234,428.489776611328,54.2794570922852,191.522338867188,315.494934082031,375.396514892578,137.463653564453,506.351165771484,144.940307617188,43.6269149780273,104.120613098145,602.130004882812,40.2911643981934,83.896598815918,256.482177734375,66.08203125,144.009994506836,48.5587348937988,100.750999450684
"42",162.476943969727,51.201732635498,317.307861328125,171.368499755859,316.37890625,142.473846435547,52.3142318725586,281.380004882812,44.8307876586914,238.663513183594,145.595855712891,336.336669921875,438.779510498047,54.8945426940918,197.72688293457,326.484558105469,382.659423828125,139.545608520508,510.43896484375,148.177795410156,44.0996322631836,106.310775756836,612.690002441406,40.5483245849609,84.5621795654297,256.909149169922,66.1541061401367,139.059997558594,49.80126953125,102.327285766602
"43",168.236145019531,52.2085113525391,325.800170898438,176.164505004883,321.295715332031,146.568771362305,54.6679954528809,284.970001220703,46.1533889770508,237.481460571289,147.786697387695,350.583343505859,443.185363769531,55.5096473693848,202.302276611328,332.537628173828,383.101226806641,139.178726196289,518.88232421875,148.559753417969,43.956859588623,106.450981140137,625.580017089844,41.0626335144043,85.6175308227539,265.090484619141,65.1269302368164,144.850006103516,50.0733642578125,103.841934204102
"44",172.069091796875,51.255672454834,325.848785400391,176.158004760742,329.009368896484,147.481399536133,54.497615814209,283.720001220703,45.3818664550781,236.716079711914,146.095840454102,356.320007324219,447.123870849609,55.6700973510742,203.882736206055,335.309539794922,378.563140869141,139.802368164062,507.480743408203,149.450942993164,43.5126914978027,106.76634979248,628.080017089844,40.557502746582,84.5621795654297,264.415344238281,65.9649047851562,145.240005493164,49.8828964233398,104.308670043945
"45",171.558029174805,51.7320938110352,324.029724121094,174.171005249023,328.272857666016,146.936019897461,54.0216789245605,284.519989013672,45.6390380859375,235.340240478516,145.868576049805,334.600006103516,451.377166748047,55.8127212524414,206.224060058594,337.444732666016,378.645935058594,140.618667602539,501.947570800781,150.869583129883,44.1179237365723,108.763793945312,611,40.8605918884277,84.400520324707,262.439514160156,65.649543762207,138.100006103516,49.7559280395508,104.035659790039
"46",176.36393737793,53.2602348327637,333.212646484375,172.212005615234,328.203186035156,147.297286987305,58.4903030395508,288.230010986328,46.1074676513672,236.541656494141,145.28678894043,339.010009765625,456.059539794922,56.1692962646484,208.184936523438,342.733856201172,382.383178710938,142.581390380859,534.965270996094,150.496780395508,44.9238243103027,109.920204162598,611.659973144531,40.8881416320801,97.5783157348633,264.137329101562,65.4332809448242,138.550003051758,51.0438041687012,104.211807250977
"47",172.717758178711,52.684928894043,330.158172607422,169.567504882812,332.920928955078,145.132629394531,57.5625076293945,290.010009765625,44.6011657714844,240.794982910156,143.559585571289,322.136657714844,455.973724365234,54.9391212463379,205.863098144531,338.218505859375,373.03076171875,144.608261108398,533.433532714844,153.188568115234,45.7329292297363,110.831314086914,604.559997558594,40.0248260498047,95.9239654541016,263.869262695312,66.1541061401367,133.800003051758,52.386116027832,102.045486450195
"48",171.332000732422,51.9298553466797,319.399353027344,169.091506958008,332.174438476562,143.222259521484,56.9374961853027,295.029998779297,44.9042549133301,241.618545532227,144.659515380859,319.503326416016,457.232482910156,54.8588943481445,204.848526000977,333.556335449219,370.232421875,145.140258789062,522.060791015625,154.861907958984,46.1693305969238,111.514640808105,597.989990234375,40.529956817627,94.9731826782227,253.771591186523,67.0546035766602,135.600006103516,52.4223976135254,102.344909667969
"49",176.216522216797,53.8714942932129,325.537475585938,173.315002441406,340.057312011719,145.744201660156,59.247730255127,294.579986572266,44.9501838684082,266.712524414062,143.577774047852,325.329986572266,471.460815429688,54.6182098388672,207.121551513672,339.237182617188,375.396514892578,145.69970703125,541.340942382812,155.634872436523,46.4337120056152,114.090293884277,605.039978027344,40.3554573059082,98.548095703125,258.189971923828,68.4826583862305,146.5,52.658203125,101.763702392578
"50",169.297576904297,54.213077545166,316.053009033203,168.871002197266,333.329010009766,143.757705688477,57.4717597961426,300.170013427734,46.1993103027344,270.355499267578,145.823120117188,308.973327636719,470.011199951172,54.707347869873,209.131240844727,345.672271728516,367.774597167969,147.763336181641,529.039672851562,157.335433959961,45.6596641540527,115.448165893555,591.059997558594,41.3289833068848,98.139274597168,251.319183349609,69.0465927124023,138.639999389648,53.1933174133301,102.71475982666
"51",168.196853637695,54.3479042053223,314.982879638672,170.017501831055,332.224243164062,141.050659179688,58.7940101623535,293.660003662109,44.0408897399902,259.097106933594,142.505035400391,310.856658935547,464.537384033203,53.5128288269043,206.702087402344,342.136383056641,357.142608642578,144.415710449219,524.233703613281,152.988510131836,44.1975517272949,113.477043151855,586.72998046875,40.300350189209,91.8641357421875,251.130523681641,68.8464813232422,137.75,52.3589057922363,100.037696838379
"52",166.830749511719,54.2580146789551,311.198852539062,167.078994750977,323.92333984375,140.933212280273,59.726448059082,289.609985351562,43.0305633544922,255.279769897461,139.941467285156,299.980010986328,461.304565429688,52.7372741699219,203.638809204102,330.098754882812,358.449737548828,144.78254699707,525.143188476562,152.552017211914,44.3408966064453,114.642204284668,593.739990234375,39.6390953063965,87.1292572021484,245.451248168945,69.5013885498047,135.800003051758,52.1865844726562,100.081733703613
"53",170.015029907227,54.8602867126465,318.3779296875,170.417007446289,332.63232421875,142.789825439453,60.2212715148926,293.239990234375,43.9123115539551,256.636199951172,141.895965576172,312.843322753906,464.623168945312,53.9317893981934,210.116561889648,343.537048339844,359.434722900391,144.690841674805,522.146911621094,152.060928344727,44.4746856689453,113.845001220703,604.919982910156,40.5850601196289,87.0056610107422,250.753234863281,68.7100601196289,144.25,52.395191192627,101.684448242188
"54",172.61946105957,55.309741973877,324.127014160156,171.037002563477,328.89990234375,145.718322753906,61.0562286376953,294.410003662109,44.1143684387207,258.205749511719,142.450485229492,336.290008544922,471.222442626953,54.3686027526855,212.633483886719,350.138641357422,364.193786621094,146.121627807617,526.205871582031,152.715698242188,44.5320243835449,115.68473815918,614.239990234375,40.6677131652832,85.436882019043,251.00146484375,69.2739944458008,143.880004882812,52.7670440673828,102.265640258789
"55",173.248458862305,55.9839210510254,325.576446533203,171.068496704102,333.667388916016,146.217437744141,61.9508285522461,294.489990234375,44.4174728393555,264.600372314453,142.959548950195,355.666656494141,472.414459228516,54.3953437805176,211.326217651367,353.174926757812,365.510162353516,146.837020874023,526.875915527344,153.006683349609,44.4332733154297,116.595825195312,614.090026855469,40.7962875366211,85.3037872314453,251.339065551758,68.8828811645508,146.139999389648,52.8033180236816,102.512214660645
"56",177.228820800781,57.008674621582,333.125091552734,169.669494628906,344.556091308594,147.202728271484,62.8342323303223,296.670013427734,44.7940444946289,269.745086669922,143.777709960938,364.646667480469,476.343444824219,55.1708946228027,212.311538696289,352.910491943359,371.97216796875,148.55207824707,539.416809082031,154.298080444336,44.8378143310547,117.752227783203,613.119995117188,40.998348236084,85.1326217651367,256.462310791016,69.6469192504883,154.360000610352,53.1933174133301,104.608093261719
"57",176.206680297852,57.107551574707,331.957763671875,170.660995483398,344.595916748047,145.989028930664,62.3422088623047,298.290008544922,44.4725723266602,267.826690673828,144.214080810547,362.823333740234,479.6240234375,54.992603302002,212.721267700195,353.370880126953,373.932891845703,149.350006103516,540.536926269531,154.916442871094,45.4812774658203,117.734725952148,610.710021972656,41.0534515380859,84.2864379882812,253.632598876953,69.8652038574219,153.149993896484,53.401912689209,104.405532836914
"58",176.295166015625,57.494083404541,332.638702392578,169.20100402832,341.331329345703,145.957183837891,62.6786270141602,299.459991455078,44.500129699707,269.754791259766,144.141342163086,362.063323974609,482.141571044922,54.5112342834473,212.83837890625,353.870422363281,378.185668945312,150.588180541992,543.533203125,156.007751464844,45.4589767456055,118.584510803223,610.539978027344,40.9891624450684,83.8681030273438,252.729080200195,69.9925689697266,148.259994506836,53.4654006958008,103.868347167969
"59",175.13542175293,57.1884574890137,330.080322265625,168.644500732422,342.744598388672,145.504837036133,61.9769134521484,299.980010986328,44.1786689758301,268.621215820312,144.068588256836,356.779998779297,481.044860839844,54.1903114318848,212.545700073242,353.576538085938,377.357208251953,149.28581237793,539.837890625,156.698883056641,45.6055107116699,119.083854675293,612.090026855469,40.8973197937012,83.6779403686523,253.513458251953,70.1653747558594,145.149993896484,53.3112144470215,103.410438537598
"60",174.516250610352,56.9637298583984,327.162048339844,166.716995239258,334.772216796875,144.162750244141,62.0076713562012,299,44.0684509277344,267.623260498047,143.950469970703,352.260009765625,478.861022949219,54.5468902587891,211.414047241211,351.940826416016,382.024230957031,150.028717041016,543.46630859375,155.571243286133,46.0896873474121,118.619537353516,602.440002441406,40.8605918884277,82.9173202514648,252.321990966797,69.7105865478516,143.899993896484,53.7012138366699,103.339988708496
"61",178.879898071289,56.7749633789062,325.634826660156,170.404495239258,336.951934814453,144.301605224609,61.812915802002,300.790008544922,46.5942535400391,263.273010253906,146.995803833008,399.926666259766,478.994537353516,56.6417579650879,216.018661499023,363.332000732422,376.160522460938,149.405029296875,542.5185546875,155.998641967773,46.0769462585449,118.637077331543,597.369995117188,42.4127159118652,83.573356628418,253.642532348633,69.919792175293,150.240005493164,53.7828330993652,105.02197265625
"62",176.609649658203,55.3824844360352,320.051055908203,167.522003173828,334.951354980469,143.712432861328,62.5211334228516,308.529998779297,48.449577331543,258.506103515625,152.568344116211,383.196655273438,468.142150878906,58.7722854614258,217.023513793945,367.680847167969,380.026733398438,149.927825927734,540.144287109375,155.580291748047,45.2328071594238,118.409294128418,591.150024414062,44.075065612793,84.4670791625977,246.463973999023,70.0471420288086,144.419998168945,54.6807327270508,106.932891845703
