"","XOM","GE","MSFT","T","PG","WMT","BRK-B","JNJ","CVX","BAC","IBM","MO","JPM","CSCO","KO","PFE","GOOGL","AAPL","INTC","COP","PEP","HPQ","C","AIG","VZ","ORCL","MRK","WFC","ABT","UPS"
"11",-0.00952367619340588,-0.005870446543915,-0.00958014634352822,0.00150297798159804,-0.00257084144682784,-0.00297016220771318,0.000330914265686877,0,0.00104271229066044,-0.0077886940482379,-0.00785754257202353,0.000281407632314767,-0.0118762691724429,-0.0245369714533701,-0.00551131007874761,-0.0101997678204503,-0.0130118354788602,-0.0378124133845145,-0.0174819297834693,-0.0155190067835659,-0.00350405001497989,0.00033498206290461,-0.00884129854945381,-0.01179146948128,-0.00539668549373862,-0.016332917053584,-0.0130140661951579,0.00130134428264705,-0.00651198301867439,-0.00417769057534834
"12",-0.0273011843736377,-0.00413313327379439,-0.00921228313541977,0.0135032859600723,-0.00331395568449033,0.011492179073733,-0.00281174613826563,-0.00537620160364394,-0.0140646669804978,-0.0276803344416069,-0.00116870131367008,-0.0103860637828763,-0.0257213662700171,-0.00615986561158488,-0.00209225443775818,-0.0107340530475531,0.0130524067322506,0.023333358815284,0.0154203451899049,-0.0288445790960621,-0.0122237072325484,-0.00267841156910853,-0.0227044822187913,-0.00605058317168805,0.00702235032896326,-0.00754733113756612,0.00869031374439411,-0.0309200391379371,-0.0063201730977509,0.000762806185304665
"13",0.0203004066892352,0.00503942306562877,0.0172016914315336,0.00555175443980338,0.012931694922985,0.00378619439132688,-0.003151475178653,0.00327603693704948,0.0184922770058462,-0.0091356680220227,0.0101391586922415,0.00575122381746129,-0.0138170457429264,0.0129132478745029,-0.00233049393979423,0.00303836311109085,-0.00551074852047295,-0.0123433448647269,0.0356312154463303,0.0267654018522596,-0.00220363408493618,0.0117491775411021,-0.00850416810985055,0.00219796584718557,0.00221877105424428,0.00304176444506932,-0.00505073937256917,-0.00805128680534262,0.00588905330492051,-0.00660591895336982
"14",0.0228370442999648,0.00619447907646054,0.00868331893798291,0.0206111367811299,0.000911640903660693,0.0199120980537821,0.0183028671671601,0.00359188427264123,0.0276670258111085,0.0272307221827142,0.0109381935318509,0.00886166105495145,0.0157620776168179,0.0311062234459114,0.00537254647776519,0.0181736303800308,0.0171961437827373,0.0307235707197504,0.02199711780342,0.0385129995881284,0.00373770991331868,0.0577302977681471,0.0184102264875385,0.0128229053902886,0.0180262740356014,0.0386658081073123,0.0250823513196885,0.0058626540320974,0.00843111007515107,0.0173910817666776
"15",-0.00541247893547159,-0.00527643784842258,0.00135966627319029,0.00216302910999389,0.00255105406444622,-0.00719267029416992,-0.0013072194453817,0.00341585869960803,-0.0121148217645396,-0.0102275829376187,-0.0077646143028407,0.00425074249801072,-0.0108375641696864,-0.0118692191616505,0.00394966926025431,-0.00424986449370324,-0.000767387255965812,-0.0306500596894548,0.00993320268200026,-0.00939218282547249,0.0104942812769195,0.0363864457085916,-0.00657303740672133,-0.00266542452921659,0.01087311801158,0.0357664640191879,0.00233020077799595,-0.00403504542201549,-0.00650262567163218,-0.00351938037747512
"16",-0.0239798695524699,-0.00618930094227166,0.0203621069500723,0.00179951522831501,-0.00272630876098778,-0.000827889743721055,0.0104711943853546,-0.00535005392015542,-0.0204394279023129,-0.0059049110582361,-0.00359212722058644,0.00648951653766261,-0.00522854468744516,-0.00800776315279117,-0.0064800484263281,-0.015791423967602,-0.00655240058348971,-0.00625416447646687,-0.00327882457438355,-0.0322054900678462,-0.00653249720862381,0.0160411189302172,-0.0111665838774173,-0.00668103906535122,-0.0113706667429473,0.00704720022361571,0.00145331110907176,-0.00285108301064341,-0.0107526781220793,0.000126499226958732
"17",0,-0.000592478539519159,0.000443135381362536,-0.00933899872918387,0.0129393622236815,0.00331465342371184,-0.00259067117487799,0.00293411272905542,0,-0.00127284562891361,0.00411991570202908,0.00770987392901934,0.0135166592778604,-0.00454055427240596,-0.00302843621857618,-0.00477051009864926,-0.00249906797944355,0.00472050749316422,-0.00493392980083873,-0.0067573103079297,-0.000337123741115386,-0.0211497082793818,0.00397341184264022,0.00638963931059555,0.0177179152881282,-0.00279935292122957,0.0133488041898562,0.000301295310760619,-0.00236288668994622,0.00529678668845035
"18",0.0116749106854956,-0.000890913328756682,0.0230499544788632,-0.00906474981166172,0.00431819184723881,0.00970434305887413,0.00129873105578571,0.00422587099587424,0.0133885065692187,0.00488536018720143,0.00397503814007893,0.00194733743039111,0.0177820413384373,0.0172322692461953,0.00490694966023519,-0.0113286120687944,0.0386392499362345,0.00678608462520214,0.0137742448997249,0.0178573557218638,0.0053967881981849,0.0267804776661624,0.00749825078692101,-0.000501052964377191,0.00397104826501971,0.0196493148087549,0.0100233863593779,0.00240656687331153,0.00118438727263759,0.00740202187943906
"19",-0.00155016226143434,-0.00538615478318927,-0.00866597594456719,-0.00146330471676015,0.0005371902275082,-0.00858848117642108,-0.00583658574206192,-0.00987219911988479,0.00652067367088205,0.00486149026414484,-0.0141764464904628,0.00263761551993436,-0.00339680696348843,-0.0189341416765906,-0.0032551688889968,-0.00176316782453645,-0.00542099943838936,0.0297269493815577,-0.00815272892765573,0.0152048721488507,0.00687800694141893,-0.0228219953196538,-0.00413519319436129,-0.00752246035503168,-0.00395534141336262,-0.0137646752640461,-0.000567869203592641,-0.00345132588388197,-0.00544167812022056,0.00249112587982947
"20",0.00224237028911278,-0.00240636054054155,-0.0166074955673324,0.00293089823072568,-0.00214854158804978,-0.0111388889349445,0.00163076442626808,0.00228853569561305,0.000852388185492048,-0.00273460823424221,-0.00116575378248707,-0.0134309838401659,-0.0048698718611967,-0.00406263209770685,-0.00279907661376377,-0.000441111430701024,0.0122765834431704,-0.0125882786826226,-0.0136978919402266,0.00822934773755657,-0.00882994704898388,-0.00940202322722072,-0.00892677571203504,-0.00185288147765961,0.00274972098332338,0.0397763725439442,-0.00879393393261008,-0.0135523612779965,-0.00213989917328294,-0.00124293455439528
"21",0.0123925755521808,0.00150757448297067,0.0142214419594242,-0.00146116658480455,0.00466554794643215,0.00271189366263513,-0.00911751180866838,-0.0181020536582207,0.0165217017486559,0.00105456496369993,0.000648282542315082,0.0127713911690761,0.015414511629944,-0.0005101221501006,0.00187134166342595,0.0163422493151246,-0.00158087836117538,0.00271977216184727,0.0155551785717805,0.0137116486967483,0.000336213220311299,-0.00520527558195549,0.0117306185867225,-0.00101233356804831,-0.00152352750918572,-0.0154357190350299,0.00228951858019677,0.00519035941771495,0.00190620355283078,0.0034826954552043
"22",0.0141108366515295,-0.00993643477832384,0.00175287192719198,0.000731921249360612,-0.00428633740437523,-0.00915339843249796,0,-0.0109616697588207,0.00703747873126637,-0.00337129055545493,-0.00674035032061759,0.00471236185308332,-0.0159033821859831,-0.0153064497390738,-0.00747201643515338,-0.00912630909976553,-0.00470041219072082,-0.0264453146719407,-0.0125822102235694,0.0104673380872935,-0.00672145680663172,-0.0169282956350293,-0.0111801774242888,-0.00793944644017652,-0.0103721608838939,-0.0115885864011969,-0.00885201671373936,-0.0107819877904533,-0.00927915103170096,-0.00223044612732959
"23",0.0246437512029578,0.00152018111614205,0.0131235946559412,0.00219406823259316,0.000358498425134135,0.00608864751020954,0.00985866690936321,-0.00537375707468368,0.0209649611902392,0.00739983819821721,-0.00091321906237507,0.00758633784986351,0.0105285361463165,0.00414540289806697,-0.00211660975756944,0.004386414242457,0.00942047517150879,-0.0245515498810787,0.0337952717167178,0.0221512553485039,-0.00338385614724868,-0.0109583973945464,0.00188425666669434,-0.00102172235365561,0.00524047777621872,0.00551745849401741,0.0112357645481813,0.0170399805848112,0.0132085520022751,0.00869519537817776
"24",0.0204512719642891,0.0103251775263475,0.0133850024806696,0.0105795550708199,0.0218756549842429,0.0164857041558697,-0.00260331678808201,0.0111425949271522,0.0177644470122871,0.0199372318131215,0.0134534702442239,0.011498485975177,0.0341654096116468,0.0273480772207559,0.0150867191154453,0.0148465728905194,0.0288098650173427,0.052659908394062,0.0353695940620056,0.0285309017966993,0.0100158875751331,0.0139290308304953,0.0211077840897862,0.0102265758080486,0.0211594796084431,0.0109739599792444,0.0225072143916771,0.0173586000459536,0.016828979034454,0.0193353229799131
"25",-0.0163537645985854,-0.00931729523070179,-0.00724312684966677,0.00685966779925895,-0.0243900066122177,-0.0110857746845239,-0.00717779171590871,0.000501215155347623,-0.00624466861503015,-0.010288589958378,-0.00992399949773548,-0.00622498796476489,-0.015932403382265,-0.0190863717196083,-0.000928542785140096,0.00989647332990762,0.00363810992779601,-0.0288285670295974,-0.0165631941647166,-0.00666940678290007,0.00907557049682173,-0.0109272971138652,-0.0124845672392905,-0.0037114318100353,0.00570536377070296,-0.0169605308021695,0.0150458520911694,-0.00474790840258021,0.0165500933537654,-0.00531666402546127
"26",0.0130399717977983,0.0112249285553407,0.0171671441500585,0.00143374703604593,0.0125899763778097,-0.0124563686337551,0.00230035143352647,0.00383845304758812,0.0111177297067122,0.0147611820999165,0.0156208460439695,0.00871488190007597,0.0290444427507317,0.024065951181885,0.00813611088698707,0.00468698976519999,0.00922900025312456,0.0118738954208248,0.0189474763201094,0.0196857821054477,0.00383010922839766,0.0261989787990269,0.0149221934992216,0.00880610053439912,0.00179170791620553,0.0220844028005593,0.00521522118575257,0.00536691405008938,-0.000687855066476062,0.00728794860954429
"27",0.00643570976954955,-0.000599299733523573,-0.014767816836036,-0.00107377076138793,-0.00657206358556095,-0.0115617700857809,-0.0196721436547451,-0.00182889556452315,0.0180079394125123,0.00122941168722202,-0.00320439320200572,-0.00999017179847494,-0.0107298500459273,-0.020000182513815,-0.00807044882047592,0.00424103903878192,-0.00411157959501274,-0.0163937003621892,-0.0315084174231782,0.0112239608578533,0,0.00799778086482883,0.000816682719645412,-0.00386112393514337,-0.00774960357317556,-0.016205495201205,0.00191201475916158,-0.00830365109498055,0.000688328536747385,-0.00554728384177605
"28",0.0147087896421847,0.00570357844078884,0.00556749680351021,0.00731595191135237,0.00929714246727587,-0.00638033352209633,0.00551842533887803,0.00799479898212918,0.00156504141864477,0.00388727951136891,0.00411489778267882,0.0604120599499742,0.000943000746203682,0.00153048238463471,0.00720631229149737,0,0.00410475091757267,-0.0215783010534933,0.00533335442851302,0,0.00149310929196678,0.0100701732006307,0.00530517265465114,0.00202210458147256,0.00410524205591312,-0.00480472239476615,-0.000817631485448445,0.00926986267696495,0.00389812748684504,-0.00618360793438899
"29",-0.00992604346296366,-0.00597015648807875,-0.00766602766805691,0.00289254087742674,0.00088594132334463,-0.0154109837124867,-0.000498962139717118,0.001652526893825,-0.00468870365117635,-0.00529919403324797,-0.021385487789055,0.00051417117807806,-0.000942112333570222,-0.0122258866151255,-0.0034624804479837,0,-0.00647461105916447,-0.00663502375988134,-0.015384727231051,-0.00562355683843541,0.0016567288846967,-0.00755283053268552,-0.00385638388671161,-0.00824079197442285,-0.00938848580116147,0.019310777816989,0.00845601721085742,0.00903743422613967,0.000456438152524941,-0.0106146414619257
"30",0.00318281012460697,0.0045047004692278,0.008583108367612,-0.0129781966921325,0.00849540721557185,0.00391350971548809,0.0096506130745484,0.00544349443966374,0.00926537806550054,0.00696701508291042,0.00327186013439618,-0.00591271124524428,0.00400810080454761,-0.0216608253888094,0.0104217323571516,0.00802377790940056,-0.00535145365174483,-0.00721962057325509,-0.0204737169864538,0.00223250057918145,0.00810458761957578,-0.0280062989428909,0.00529751329681294,0.0123790193635378,0.00825432866388676,-0.0128552892173477,-0.00405740314545766,0.00323002551119056,-0.00342393631965787,0.00357589279583759
"31",0.014910607341313,-0.00568016332147681,-0.017021165568297,-0.00511287715790032,0.00473903429340461,-0.00108300606646461,-0.00164796429825598,-0.00295336879940311,0.0160258929516381,0.000203602478441312,-0.00260870742991104,0.00788719232148583,0.00681082915639908,-0.0147598880949461,0.00412578900098426,-0.0159196353082335,0.0152080918398552,0.0118177302974447,0.02695231390903,0.00846428362356777,0.0105004686620858,0.0191045832334957,0.00526941325315167,-0.00401998892822863,-0.00879331385201043,-0.00342732123119749,0.0122220071345274,0.00760986397551289,0.0208472203941017,0.00331810861596771
"32",-0.000155981923780857,-0.00601376949314669,-0.0199132819251829,-0.00293687380788799,-0.0111794598461088,-0.0212443201363598,-0.00478707340313556,-0.00246794318127874,-0.00658455098834376,-0.0118002288283043,-0.0129463812929633,-0.00846649649412057,-0.0144623212129079,-0.0230070128162054,-0.00547819192048082,-0.0131968265213661,-0.0172178817334533,-0.0483376343936003,-0.0423139204408073,0.000589215676766841,-0.00795578494609095,-0.0267365434206974,-0.0155239134021374,-0.00840898840386006,-0.0119296944390264,-0.022007896028024,-0.0152938556240709,-0.0111835855644374,-0.00350130789994763,-0.011757540788642
"33",0.00156312374867618,-0.0117964836249014,-0.0167843803124896,-0.022090856331586,-0.00123683514925566,-0.0219269424867282,-0.00514183726295447,-0.00577332418298426,0.00107879133692967,-0.0121478254629532,-0.016428412284158,-0.00750411215530467,-0.0203545696806743,-0.0131434758982861,-0.0107873560579169,-0.0133733117971695,-0.0201797590303952,-0.0134069551641943,-0.00894825739905236,-0.0128034290352287,0.0158754437652391,-0.0142087512737289,-0.0196601175458399,-0.0101762749559309,-0.017337872381093,-0.00843889733141601,0.00653916323739057,-0.00132216092520354,-0.00272113263396845,-0.0168546646063642
"34",0.0129546863881667,-0.0171411313454216,0.00134781797279926,0.000752493941016841,-0.0155641502616329,-0.0251358753574653,-0.00133374486442084,0.00315212399308673,0.0221744746725046,0.00687744295333337,-0.00902490623117669,0.00886403812044168,-0.0120807309794984,-0.00443977716228527,-0.0104409165045839,-0.0196770489786874,-0.0130370991995347,-0.0302387514451112,0.00902905167753221,0.00551568212666398,-0.00434985026258905,-0.014734777566024,-0.0060581224568873,-0.0102812356902685,-0.00378034151711837,0.0134750099868275,-0.0213855961147579,-0.00323544612013782,0.000455349938094374,-0.00958049323737742
"35",-0.0138673036827754,0.00778594482882977,0.00852378191502856,0.00639556135651831,0.00287473514466252,-0.000696635864925188,0.004006642030983,0.00744309595146375,-0.0227476854969108,-0.00186238761524493,0.00176713497507897,-0.00568555728313691,-0.00391282777181656,0.00167226051575797,0.00117227172042855,-0.000445343746103499,0.0108795840921549,0.0335503635398635,-0.00223692909526285,-0.0340995833762543,0.00776719158018002,0.0143047760993416,-0.0248004108591016,0.00450147436363602,-0.00126529945665688,0.00909731649066492,0.00608535111670472,0.0115094482546736,0.0106789137723984,0.00012703368009781
"36",0.0095309575369007,0.00309016008948548,0.0115661127956586,0.00897246550651465,-0.000179141313632836,0.00348688592411484,0.0019953264566448,-0.0050897496265726,0.0104823802935803,0.00456214101326879,0.00759825093357525,0.0076678713642373,-0.000490986664488213,-0.0050084061873602,0.0199064721283981,0.0075856459814363,-0.0118658157132242,0.0101204496666532,0.020739610222716,0.00414421537356247,0.0149323514678539,-0.00801298818662954,0.00323309573864883,0.00620501089633385,0,0.0208045544283826,0.0087985257844938,-0.00437624140568871,0.00494611383246824,0.00496376913652763
"37",0.000773988508150802,0.0129393306739289,0.0290233590159172,0.0177841019986056,0.0205405426885619,0.0238586878603648,0.00564221974872492,0.011716190608464,0.0067120782242549,0.0311726512436519,0.0243739624307053,-0.00103224484690179,0.0574793004604337,0.00671140776482737,0.00619981860057339,0.0318864873354521,-0.0100483889079634,0.0226841523268573,0.0153764251580006,0.00718410103819567,-0.00854310909411848,0.0420038634203339,0.015037334040412,0.0164438645372555,0.0234323230147218,0.0237771161036779,0.0171707853843681,0.0378018316512285,0.0353473270384581,0.0187412144339481
"38",-0.00634045128731564,-0.0121658471994592,-0.0235040453544191,-0.00618861487593325,-0.000529221053263251,0.00203639379123866,-0.000990058747598388,0.000978353341525739,-0.0101527326601789,-0.00600608873822794,-0.00775579760375322,0.0210435328472431,-0.00162602528706168,-0.00666666505719693,0.000456450404712205,0.0175967210838297,-0.0297743891022406,0.118299178300773,-0.0751758524585862,-0.0221582085409241,-0.00303138423819549,-0.0139540176677865,-0.00296316266451602,0.00286495423302191,-0.00216564009664388,0.00331760624357003,-0.00053543944324197,-0.000564692290419666,-0.00151275113738569,-0.0183964427554464
"39",-0.00498116611913013,-0.00708101679623652,0.0446390153209493,0.00146525386945084,-0.00953950233067646,-0.0128694220556631,-0.00677237927340291,0.0058664215375912,-0.0133191426444158,0.00986881899611358,-0.00821444499518664,0.007333327324762,0.00395566986448426,-0.0234894005886447,0.00136834098850813,0.00506093358870374,0.00772378318293021,0.00363613244730621,0.0029241767520829,-0.0124160689654568,0.00448131459126744,-0.0402513035970371,-0.00382060682326357,-0.00588159450717118,-0.0117826472567856,0,0.00160810698768588,0.00565083415745837,0.0136327424374632,-0.00303907376851986
"40",0.0223683502971532,0.0114725263867084,0.00544598469665503,0.0160934168249014,0.0148031635983501,0.0162395101807793,0.00781635452614493,0.00404969650480425,0.0282386397597225,0.00857647576899256,0.0150947344043844,-0.00225909924738499,0.0243338466078957,0.02806432499457,0.00227786258930784,0.0402846984765777,0.00202492552779354,0.0115288953054649,0.0192420736646737,0.0337891881665575,0.00940073921993423,0.0180207649541162,0.0112933392063606,0.0114943510388874,0.0225915796176726,-0.00925895736368243,0.0425587709300494,-0.0044952294956998,0.0153723532597645,0.0161305927737299
"41",0.00581425864346241,0.00245225323953857,0.00916718437685704,0.0421171024574905,-0.000351353840906232,0.00540188955681975,-0.00165013987853146,0.000322698760441442,0.0102609972565888,0.00474638528505689,-0.00131569457361402,0.00704485400665611,0.00972863661873391,0.00668466545684843,0.00568229041124346,0.00685808890136164,-0.00393959676780276,0.00830328188049934,0.00343254377263458,0.0253876895897349,-0.00994484902847192,0.00836813608498788,-0.000210834276308192,0.00167144873845859,0.0104326699264894,-0.00333785468809855,0.00821592106158442,-0.00239849735557907,0.0109337072209454,-0.10249998142646
"42",0.0130814517936924,-0.000611233854441617,0.00619311403607092,0.018998363928683,-0.00369210859258307,-0.0223867203877495,0.00330579773453632,0.000806327316629663,0.00821526805741923,0.00354216791509798,-0.000790703809061877,-0.00324825329363188,0.000447733884448853,-0.00719435533131652,0.00451976563974488,0.00600931010239769,-0.00991371243635086,0.0313255553650142,-0.00228056511982688,0.017049861431125,0.0145093264667036,0.0134056749573539,0.00168588016913995,0.00483780730584016,0.0151834808063473,0.00602775189960192,0.0231726747055077,0.00226247058035089,-0.0203834162272865,-0.0552921903905751
"43",-0.00195213193040322,-0.000917799709117539,-0.0205172426214482,0.00610150221061878,-0.00405857060982262,-0.0032057808680408,0.00329490544358557,0.00821958924979116,0.00340766757037714,0.000587982591468084,0.00421979008512907,0.00100289757873573,0.0011200850299764,-0.0139353697269413,-0.00314933436580056,0.021506365338384,-0.00804151203748571,-0.00735848886923507,-0.0017145868399403,-0.00337074629715073,-0.0179164479496076,0.0138584229796861,-0.00462855889033187,0.00282261987581323,-0.00329019803729247,-0.00998634897055517,0.0199106974813519,-0.0111484933451744,0.00254826114568285,0.00914018267070671
"44",0.00797372135183805,0.0113321300267371,0.0159193803705786,0.0128027152686587,0.0065556662724533,0.0213644770256309,-0.000656829466750386,0.00575430298949642,-0.0248042864376445,0.0125444375663246,0.0106367796392037,0.0102667514632551,0.0174494855720477,0.0220466963118433,0.00473865904453841,0.0179329880233952,0.0149582318439321,0.0345422748394086,0.0406414825387353,-0.000882708970460278,0.0102414884574671,-0.00248537294159568,0.0215600217672003,0.00827852859108291,0.0123046646094147,0.0134499475212246,0.00341633137241026,0.0333954388147246,0.0127064613129317,0.0227900545593582
"45",0.0110448949997797,-0.00999376326228785,-0.00783540797976345,-0.00232827881086628,-0.0107378358535313,0.000899580753881857,0.00131445967063981,-0.00588058096786392,-0.00408806638576886,-0.00251640796246067,0.00584731482386425,-0.00892319164555344,0.00307856538443607,-0.0110622875787774,-0.000449197692078851,-0.00459574058505774,-0.0039164140536686,0.0361341234887143,-0.00990077761418962,0.0101552664997342,0.00396060557571509,-0.00622845512554093,-0.000413983946904728,-0.00377696207673373,0.00266859046628776,-0.00663568430769657,-0.0206711309951159,-0.000967000534316198,-0.00104579372792113,-0.0157117190540259
"46",0.00649552755283334,-0.00397679427229869,-0.00290856346737411,-0.00766957720174466,-0.00480397383663123,-0.00921350869690951,-0.000492267475761476,0.00207879610078332,0.0071448765433566,0,-0.0164059931570817,-0.00187569270028598,-0.00241120601190403,-0.0223712511979882,-0.00426903000556644,0,-0.0286858799918109,-0.0114771133878323,-0.0188890964887186,0.000436587654345511,-0.00331320825726233,-0.00752133881983608,0.00414004832848169,-0.00527436865518993,-0.0162628150665534,-0.0160326907617487,0.0136575286620504,0.00276505438824781,-0.00544288669030357,-0.00145109290484269
"47",0.00439981009789436,0.00122834672665539,0.012921909632766,0.0275541896741276,0.0421953764261942,0.00635096607818997,-0.00147759239555656,0.00749793880756489,-0.00422622524204785,0.00834402996574735,0.00236432301636214,0.00225525240822577,-0.000439349122212218,0,0,-0.0146210718598568,-0.0220499415809824,0.0145875201086092,-0.00396375598059917,0.00524303483538047,0.000475095209905518,0.0262078812237134,0.00432924977789106,-0.00116017564739201,0.00781475426394662,0.00543203281472682,0.00514463126875908,0.00583485749776824,-0.00757726641295708,-0.0104634091929673
"48",-0.00160601669520233,0.00398730698714966,-0.00370361354367199,0.01046425565423,0.0199008086630112,0.00811321970833911,0.000328846725814236,-0.00110825932162684,-0.00712423910200766,0.000192878161134225,0.000130868223258362,0.00212463744087565,0.00373706422495346,0.00457660215050915,-0.00654533716331396,-0.00390486797243217,0.0222202179239872,0.0209796899389336,-0.00914848253041567,-0.00362142613634941,-0.00569637281089497,0.0027690351161116,0.00497618888764984,-0.00514291419478341,-0.00119297868749324,-0.00270114258243215,0.0136487674306804,0.00345279451734171,0.00148490362026177,0.00748982652799235
"49",0.00467994012833572,0.00213937311615942,0.00330435131869478,0.00226568718614595,0,0.00313028460743991,0.00262984626907992,0.00713363688109481,0.00244276519373643,0.00673456650989435,-0.00550235957126188,-0.00336755480542827,-0.0118269901123845,-0.0182231741190243,-0.00386174052193267,0.0184241909563754,-0.00410216529575913,-0.0185368077272542,0.00923267250486814,-0.00378079666082132,0.00525141723964517,-0.00460291675636937,0.000618943630539937,0.0016680737296022,0.00836082509860558,-0.0101557766821917,-0.00577068227046085,0.00481754055104444,0.000422972841028324,-0.012535772782222
